time,seconds_elapsed,z,y,x
1686204641851839200,0.026839111328125,-0.05410797521471977,0.11586934328079224,0.17022472620010376
1686204651851547600,10.026547607421875,0.3509409725666046,-0.21881356835365295,-0.2471059262752533
1686204661851310800,20.026310791015625,0.6179601550102234,2.0475456714630127,-1.5448877811431885
1686204671848658400,30.023658447265625,-0.7957160472869873,-0.9882266521453857,-1.2904839515686035
1686204681846107000,40.02110693359375,1.4824589490890503,2.0420541763305664,-0.12375976145267487
1686204691843652000,50.018652099609376,0.27312740683555603,1.4012008905410767,-3.175107955932617
1686204701841295000,60.016295166015624,0.04434988647699356,1.2196574211120605,-3.1707522869110107
1686204711839012400,70.01401245117188,-0.03313984349370003,-0.023010777309536934,-3.830923080444336
1686204721836769300,80.01176928710937,1.1127212047576904,-0.04791373014450073,-3.053962230682373
1686204731834553000,90.00955297851563,0.3460133373737335,2.447819471359253,-2.3667969703674316
1686204741832352500,100.0073525390625,0.5717812180519104,1.6257925033569336,1.0229926109313965
1686204751830162400,110.00516235351563,0.6997527480125427,-0.3942604959011078,0.9285476207733154
1686204761827984000,120.00298388671875,-0.9140706658363342,-0.7843638062477112,2.4784951210021973
1686204771825815300,130.00081518554688,-0.5580843091011047,-0.4155713617801666,1.5855430364608765
1686204781823657000,139.99865698242186,-0.8197662234306335,-0.33277130126953125,0.8590172529220581
1686204791821510000,149.99651000976561,-0.7162614464759827,-1.4475734233856201,0.7793855667114258
1686204801819374000,159.9943740234375,1.3135530948638916,0.08684062212705612,-1.6131067276000977
1686204811817251000,169.9922509765625,1.2888751029968262,0.3490898013114929,-2.8724138736724854
1686204821815139300,179.99013940429688,0.17706425487995148,0.6363615393638611,1.3246153593063354
1686204831813043500,189.98804345703124,0.6192365884780884,-2.9253122806549072,3.276432752609253
1686204841810955800,199.98595581054687,-0.7457860112190247,-1.8790124654769897,2.289964437484741
1686204851808877000,209.983876953125,-0.33191749453544617,-0.9664201140403748,0.4712258577346802
1686204861806802000,219.98180200195313,-0.006842992268502712,1.6357522010803223,-3.3392183780670166
1686204871804735000,229.97973486328124,1.8947434425354004,1.1951137781143188,-2.915863275527954
1686204881802680300,239.97768041992188,-0.19369329512119293,0.07185181975364685,0.7408594489097595
1686204891800634600,249.97563452148438,0.1612701117992401,-2.049877166748047,3.606614112854004
1686204901798592500,259.97359252929687,-1.901245355606079,-0.24257110059261322,2.344960927963257
1686204911796556300,269.9715563964844,-0.7816505432128906,-0.8633188009262085,0.5921493172645569
1686204921794527000,279.96952685546876,0.053471747785806656,1.1889450550079346,-4.287962436676025
1686204931792500500,289.96750048828125,-0.18480314314365387,0.3355902433395386,0.35067254304885864
1686204941790483700,299.96548364257814,-0.03087748773396015,-0.016770990565419197,0.02672135829925537
1686204951788461000,309.9634609375,-0.418308287858963,-0.6550529599189758,1.7464512586593628
1686204961786436600,319.9614365234375,-0.8905871510505676,-1.0567177534103394,1.519822597503662
1686204971784415700,329.9594157714844,0.21118973195552826,1.9986217021942139,-3.3905580043792725
1686204981782406700,339.95740673828124,0.6118956208229065,2.0359644889831543,-0.5696192383766174
1686204991780408600,349.95540869140626,0.33304667472839355,-1.1318511962890625,2.761188268661499
1686205001778415900,359.9534157714844,0.14668823778629303,-0.9816139936447144,2.6377103328704834
1686205011776426800,369.9514267578125,-0.6763771176338196,-0.43171226978302,1.6743954420089722
1686205021774440000,379.94943994140624,-0.15416507422924042,-0.7976252436637878,0.28903713822364807
1686205031772454700,389.94745458984374,0.9231176972389221,1.0709949731826782,-3.2351863384246826
1686205041770473500,399.94547338867187,0.19398757815361023,-0.49214550852775574,-3.9867496490478516
1686205051768495400,409.94349536132813,-0.02480175346136093,2.337634325027466,-2.3060531616210938
1686205061766523400,419.9415234375,0.12609374523162842,0.582046389579773,1.5319002866744995
1686205071764552700,429.939552734375,-0.1560564488172531,-1.6659992933273315,0.9541738629341125
1686205081762585900,439.9375859375,0.11241096258163452,-2.302028179168701,3.006833553314209
1686205091760619500,449.93561962890624,-1.0667544603347778,-1.9849621057510376,1.8865004777908325
