time,seconds_elapsed,z,y,x
1686204871890316000,230.06531591796875,-0.167755126953125,0.0100860595703125,-0.152801513671875
1686204881888262100,240.06326220703124,0.891326904296875,0.174468994140625,-0.33905029296875
1686204891886215400,250.06121533203125,0.108154296875,1.624420166015625,0.00714111328125
1686204901884174600,260.05917456054686,0.296356201171875,0.775787353515625,-0.1670074462890625
1686204911882138400,270.0571384277344,0.201629638671875,1.4202117919921875,0
1686204921880109000,280.05510913085936,-0.50799560546875,1.3978118896484375,0.0052947998046875
1686204931878082600,290.05308251953124,0.84442138671875,-0.2279815673828125,-0.0595855712890625
1686204941876065800,300.05106567382813,0.7738037109375,0.6343231201171875,-0.030609130859375
1686204951874043000,310.04904296875,0.03082275390625,0.965667724609375,0.154876708984375
1686204961872018700,320.0470187988281,-0.06170654296875,1.3206939697265625,0.7466583251953125
1686204971869997800,330.0449978027344,-0.2393341064453125,1.7350616455078125,0.00701904296875
1686204981867988500,340.0429885253906,0.8779754638671875,0.5994720458984375,0.04840087890625
1686204991865990700,350.04099072265626,0.2562103271484375,-0.3165740966796875,0.5342864990234375
1686205001863998000,360.038998046875,0.0355224609375,0.5771942138671875,-0.3658447265625
1686205011862008600,370.0370085449219,0.1201324462890625,1.188385009765625,0.3148193359375
1686205021860021800,380.03502172851563,0.203857421875,1.4094696044921875,0.5500335693359375
1686205031858036700,390.03303662109374,-0.1897125244140625,1.5953521728515625,-0.3512115478515625
1686205041856056600,400.031056640625,-0.220947265625,1.274444580078125,0.089324951171875
1686205051854078200,410.029078125,-0.0791778564453125,0.2726593017578125,-0.09814453125
1686205061852105500,420.02710546875,1.2002716064453125,1.6935882568359375,0.04443359375
1686205071850134800,430.025134765625,-1.571502685546875,0.87347412109375,0.662078857421875
1686205081848167700,440.0231677246094,0.004669189453125,0.5734405517578125,-0.306640625
1686205091846201300,450.02120141601563,0.053314208984375,1.154754638671875,0.360015869140625
1686205101844245800,460.0192458496094,0.049468994140625,0.9884185791015625,0.0553436279296875
1686205111842289400,470.01728930664063,0.1672515869140625,1.137359619140625,-0.3987579345703125
1686205121840331500,480.01533154296874,0.27093505859375,0.688568115234375,-0.2056121826171875
1686205131838372600,490.01337255859374,0.0440521240234375,1.5557861328125,0.011077880859375
1686205141836411100,500.0114111328125,0.0120391845703125,1.0059661865234375,0.007171630859375
1686205151834449200,510.00944921875,-0.0103607177734375,1.0252838134765625,-0.20465087890625
1686205161832457700,520.0074577636718,-0.0471038818359375,1.015655517578125,-0.0516357421875
1686205171830376700,530.0053767089844,-0.091949462890625,0.983917236328125,-0.1423797607421875
1686205181828183300,540.0031833496093,-0.087310791015625,0.98553466796875,-0.096954345703125
1686205191825884000,550.0008837890625,-0.0264129638671875,0.9700469970703125,-0.1825103759765625
1686205201823488500,559.9984885253906,0.051544189453125,0.98236083984375,0.1537628173828125
1686205211821011700,569.99601171875,-0.094451904296875,0.99871826171875,0.052032470703125
1686205221818467300,579.9934672851563,1.32586669921875,2.145172119140625,0.1776275634765625
1686205231815869700,589.9908696289062,0.0208892822265625,1.2467803955078125,-0.7001495361328125
1686205241813239800,599.9882397460938,-0.1392364501953125,0.918182373046875,0.0206146240234375
1686205251810576400,609.9855764160156,-0.896820068359375,-0.5846099853515625,0.011138916015625
1686205261807919600,619.9829196777343,-0.805755615234375,-0.550689697265625,0.1422119140625
1686205271805254000,629.98025390625,-0.003814697265625,0.7572021484375,0.700958251953125
1686205281802563600,639.9775634765625,0.0771636962890625,0.8095550537109375,0.664459228515625
1686205291799831000,649.9748310546875,-0.08660888671875,0.712249755859375,0.8406982421875
1686205301797053700,659.9720537109375,0.081512451171875,0.6217193603515625,0.78472900390625
1686205311794224600,669.969224609375,0.055084228515625,0.6113433837890625,0.792205810546875
1686205321791344600,679.9663447265625,0.0202178955078125,0.611907958984375,0.79376220703125
1686205331788419800,689.963419921875,0.0174560546875,0.6288604736328125,0.766448974609375
1686205341785461800,699.9604616699219,0.0308380126953125,0.606658935546875,0.803863525390625
1686205351782468900,709.95746875,0.0197296142578125,0.6212005615234375,0.7911529541015625
1686205361779437000,719.9544370117187,0.984893798828125,-0.0807952880859375,0.1481170654296875
1686205371776364800,729.9513647460938,-0.038604736328125,0.99462890625,-0.081268310546875
1686205381773272000,739.9482719726562,0.0082855224609375,0.981353759765625,-0.1889190673828125
1686205391770189600,749.945189453125,0.0181427001953125,0.985015869140625,-0.1523590087890625
1686205401767120400,759.9421203613281,-0.0002899169921875,1.0014495849609375,-0.131744384765625
1686205411764061000,769.9390610351562,0.19329833984375,0.78863525390625,-0.156494140625
1686205421761014300,779.9360141601562,0.0986785888671875,0.80889892578125,-0.241119384765625
1686205431757983700,789.9329836425782,-0.0088653564453125,1.0016021728515625,0.001953125
1686205441754994200,799.929994140625,-0.03485107421875,0.9981842041015625,0.000213623046875
1686205451752044000,809.9270439453124,-0.0628814697265625,0.9966278076171875,0.0538482666015625
1686205461749120000,819.9241201171875,-0.015869140625,0.9978485107421875,-0.1918182373046875
1686205471746212900,829.921212890625,-0.984588623046875,-0.3955078125,0.1383819580078125
1686205481743348500,839.9183483886719,-0.88006591796875,-0.50213623046875,-0.026580810546875
1686205491740519000,849.9155187988281,-0.858978271484375,-0.4732208251953125,0.0062408447265625
1686205501737701000,859.912701171875,-0.0726165771484375,0.557281494140625,0.710693359375
1686205511734885600,869.9098857421875,0.0362396240234375,0.9667510986328125,-0.2307586669921875
1686205521732069400,879.9070693359375,0.0156097412109375,0.96441650390625,-0.23638916015625
1686205531729256200,889.9042561035156,0.0373992919921875,0.9550933837890625,-0.27349853515625
1686205541726453500,899.9014536132812,-0.056732177734375,0.97607421875,-0.2341766357421875
1686205551723666400,909.8986665039063,-0.064544677734375,0.975189208984375,-0.2009429931640625
1686205561720898300,919.8958981933594,-0.0433197021484375,0.9913330078125,-0.119842529296875
1686205571718146600,929.893146484375,-0.0303802490234375,0.9827423095703125,-0.1621856689453125
1686205581715410400,939.8904104003906,-0.101043701171875,0.9655914306640625,-0.2421112060546875
1686205591712689700,949.8876896972656,-0.086334228515625,0.9770660400390625,-0.223052978515625
1686205601709986600,959.8849865722656,0.010406494140625,0.9712066650390625,-0.2915191650390625
1686205611707309800,969.8823098144532,0.0273895263671875,0.9725799560546875,-0.2220001220703125
1686205621704668200,979.8796682128906,-0.0170745849609375,0.9740142822265625,-0.2150421142578125
1686205631702063900,989.8770639648437,-0.0304412841796875,1.0190582275390625,-0.093963623046875
1686205641699490000,999.8744899902343,-0.0143890380859375,0.9972686767578125,-0.117919921875
1686205651696960500,1009.8719604492187,0.03204345703125,0.943695068359375,-0.1490020751953125
1686205661694506000,1019.8695061035156,-1.1496734619140625,-0.2670440673828125,0.0196685791015625
1686205671692141000,1029.8671411132811,-0.9058837890625,-0.329193115234375,0.034942626953125
1686205681689849300,1039.8648493652345,-0.972686767578125,-0.313995361328125,0.066314697265625
1686205691687605500,1049.86260546875,-0.915802001953125,-0.35125732421875,0.0214691162109375
1686205701685382000,1059.8603818359375,0.2481842041015625,0.6544189453125,0.1085357666015625
1686205711683173000,1069.858173095703,0.3270263671875,0.5252838134765625,0.054290771484375
1686205721680990500,1079.8559904785157,-0.32855224609375,0.4029693603515625,0.1169281005859375
1686205731678835700,1089.8538356933593,0.874114990234375,0.919036865234375,0.27423095703125
1686205741676687600,1099.8516875,-0.0896148681640625,0.8120880126953125,0.258697509765625
1686205751674556000,1109.8495559082032,0.055511474609375,1.51324462890625,-0.3230133056640625
1686205761672498000,1119.8474978027343,0.4432830810546875,0.533172607421875,-0.112091064453125
1686205771670518000,1129.8455180664062,0.0430145263671875,1.0197296142578125,-0.013580322265625
1686205781668629000,1139.84362890625,-0.2728424072265625,1.3353424072265625,0.2595977783203125
1686205791666839000,1149.8418391113282,-0.0995025634765625,1.5473785400390625,0.384918212890625
1686205801665110800,1159.8401108398436,0.133148193359375,0.4645538330078125,-0.1267242431640625
1686205811663365600,1169.8383657226564,0.10137939453125,0.5680999755859375,-0.043426513671875
1686205821661573400,1179.8365734863282,0.1785125732421875,1.3524169921875,0.139251708984375
1686205831659729700,1189.8347297363282,0.0230865478515625,1.22308349609375,-0.0138092041015625
1686205841657838300,1199.8328383789062,0.055267333984375,1.2949371337890625,0.41259765625
1686205851655905800,1209.8309057617187,0.1023406982421875,1.5160675048828125,0.4360809326171875
1686205861653945600,1219.8289455566405,0.334930419921875,1.7290496826171875,-0.9256591796875
1686205871651956500,1229.8269565429687,-0.3343505859375,-0.0288238525390625,-0.07147216796875
1686205881649943300,1239.824943359375,-1.12689208984375,0.8540802001953125,1.01025390625
1686205891647948300,1249.8229482421875,-0.0503387451171875,0.82415771484375,-0.034637451171875
1686205901645966000,1259.8209660644532,-0.1968231201171875,1.2975006103515625,0.4566650390625
1686205911643988000,1269.8189880371094,0.1716461181640625,1.7122650146484375,-0.6618804931640625
1686205921642002700,1279.8170026855469,-0.2166595458984375,3.57623291015625,-0.4783172607421875
1686205931640003800,1289.81500390625,-0.075927734375,1.3525238037109375,0.727325439453125
1686205941637973200,1299.8129731445313,-0.2711334228515625,0.254180908203125,-0.1163787841796875
1686205951635907300,1309.8109072265624,-0.2020111083984375,1.510772705078125,-0.34686279296875
1686205961633803000,1319.8088029785156,0.04547119140625,0.4190826416015625,-0.422149658203125
1686205971631668700,1329.806668701172,-0.0926971435546875,1.3124847412109375,0.504913330078125
1686205981629503700,1339.8045036621095,-0.1363983154296875,1.508087158203125,-0.3282623291015625
1686205991627315700,1349.8023156738282,0.014373779296875,0.220062255859375,-0.2306976318359375
1686206001625101800,1359.8001018066407,0.5970458984375,-0.06427001953125,-0.094635009765625
1686206011622862800,1369.7978627929688,0.6239013671875,0.4013824462890625,-0.023956298828125
1686206021620599800,1379.7955998535156,-0.1438751220703125,0.4925079345703125,0.06280517578125
1686206031618314200,1389.7933142089844,-0.2404022216796875,0.254119873046875,-0.1478729248046875
1686206041616010500,1399.791010498047,-0.1986541748046875,0.3064422607421875,-0.068634033203125
1686206051613688000,1409.7886879882813,-0.215118408203125,0.4751129150390625,0.0000762939453125
1686206061611345000,1419.786344970703,0.2314300537109375,1.6912078857421875,-0.74365234375
1686206071608986400,1429.783986328125,-0.25140380859375,1.623687744140625,-0.377685546875
1686206081606621700,1439.7816215820312,-0.0240631103515625,1.443206787109375,-0.4279022216796875
1686206091604250400,1449.7792504882811,-0.3361053466796875,0.342742919921875,-0.02862548828125
1686206101601871400,1459.7768713378907,-0.2704315185546875,0.095550537109375,0.0069122314453125
1686206111599478800,1469.7744787597655,-0.270355224609375,0.10809326171875,-0.2407684326171875
1686206121597074000,1479.7720739746094,-0.2164459228515625,0.185699462890625,-0.1471099853515625
1686206131594657500,1489.7696574707031,1.6211700439453125,0.8900909423828125,-0.1139068603515625
1686206141592232000,1499.7672319335938,1.51324462890625,1.09136962890625,-0.2872314453125
1686206151589798000,1509.7647978515624,-0.2659912109375,2.0414276123046875,-0.890869140625
1686206161587351000,1519.7623510742187,-0.4427947998046875,1.10205078125,0.015960693359375
1686206171584898300,1529.7598981933593,0.075164794921875,0.8328857421875,-0.18353271484375
1686206181582462000,1539.7574619140626,0.9830322265625,1.4155426025390625,-0.0214385986328125
1686206191580084200,1549.7550842285157,-0.003875732421875,0.9821624755859375,-0.164398193359375
1686206201577747700,1559.7527478027343,-0.0672454833984375,0.9828643798828125,-0.1502838134765625
1686206211575438300,1569.7504382324219,0.5351409912109375,1.257537841796875,0.08428955078125
1686206221573149000,1579.7481489257812,-0.1912841796875,1.391326904296875,-0.236846923828125
1686206231570874600,1589.7458745117187,-0.009765625,0.7395172119140625,0.04425048828125
1686206241568602400,1599.7436022949219,0.20684814453125,0.294769287109375,-0.0149688720703125
1686206251566330000,1609.741330078125,0.111175537109375,1.4567718505859375,0.380950927734375
1686206261564080400,1619.7390803222656,0.1101226806640625,0.5718994140625,-0.220001220703125
1686206271561866500,1629.7368664550781,-0.3820037841796875,-0.358367919921875,1.7977752685546875
1686206281559669000,1639.7346689453125,-0.4081878662109375,-0.5330657958984375,-0.0036468505859375
1686206291557564700,1649.7325646972656,-0.9207000732421875,-0.367828369140625,0.3035888671875
