,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr_bpm,loc_speed,labelwalking,labelstanding,labelcycling,labelsitting,labeljogging,mag_x,mag_y,mag_z
2023-06-10 09:40:16.578849500,-0.19509047,0.97785294,0.043539554,0.05725196,-0.12620156,0.004969022,,0.08993668,0,1,0,0,0,-121.1259,12.873717,-206.84561
2023-06-10 09:40:17.078849500,-0.1779123,0.9822281,0.054500427,0.011023334,0.03940889,0.011657156,,,0,1,0,0,0,-120.804726,13.151205,-207.55339
2023-06-10 09:40:17.578849500,-0.1735161,0.9825066,0.04962999,-0.019934693,0.12381456,0.03291727,,0.4236813,0,1,0,0,0,-120.7347,12.990335,-207.09024
2023-06-10 09:40:18.078849500,-0.17127106,0.97910917,0.026602173,0.02656437,0.25603175,-0.00053992914,,,0,1,0,0,0,-121.466415,12.926687,-206.54778
2023-06-10 09:40:18.578849500,-0.13851379,0.9915918,0.025075989,0.015028071,0.1258687,0.025349962,88.0,0.0,0,1,0,0,0,-122.01158,12.961712,-206.61539
2023-06-10 09:40:19.078849500,-0.20492522,0.9784169,-0.0076231663,0.052089248,-0.5651306,-0.03817837,,,0,1,0,0,0,-121.28954,12.952689,-207.5626
2023-06-10 09:40:19.578849500,-0.14837158,0.98854584,0.030042725,-0.031010954,0.22606242,-0.0006269354,,0.04169653,0,1,0,0,0,-120.77476,13.195859,-209.04167
2023-06-10 09:40:20.078849500,-0.17307983,0.9820312,0.0339444,-0.006466731,-0.07146185,0.001758094,,,0,1,0,0,0,-120.87425,12.908415,-207.77399
2023-06-10 09:40:20.578849500,-0.16365394,0.98200023,0.03858294,0.0026003316,0.08166681,0.017157841,,0.021005817,0,1,0,0,0,-120.79075,13.088877,-207.72867
2023-06-10 09:40:21.078849500,-0.16534546,0.98542875,0.015943604,-0.006650675,0.07495233,0.021027995,,,0,1,0,0,0,-120.61672,13.07602,-207.52274
2023-06-10 09:40:21.578849500,-0.19032471,0.98359954,0.020676576,-0.048116945,-0.11874694,-0.07360207,,0.0,0,1,0,0,0,-121.11803,12.904701,-206.41272
2023-06-10 09:40:22.078849500,-0.15600492,0.97765243,0.11288141,-0.0890649,0.13529046,-0.018297924,,,0,1,0,0,0,-121.82357,12.549392,-204.88867
2023-06-10 09:40:22.578849500,-0.20888886,0.96680695,0.12661956,-0.05633897,-0.0041476446,0.0075099226,,0.07010664,0,1,0,0,0,-122.8765,11.967678,-203.1367
2023-06-10 09:40:23.078849500,-0.20841187,0.96388245,0.07042755,0.19714992,-0.17754859,-0.01080027,,,0,1,0,0,0,-122.17245,12.401019,-205.13908
2023-06-10 09:40:23.578849500,-0.21602708,0.9743578,0.030976588,0.09249887,-0.044971205,0.014785556,,0.0,0,1,0,0,0,-121.30412,13.523131,-209.61533
2023-06-10 09:40:24.078849500,-0.08064453,1.0051407,0.016244201,0.22719488,-0.008253137,0.28176066,,,0,1,0,0,0,-117.50566,13.0991125,-211.40565
2023-06-10 09:40:24.578849500,-0.083311155,1.0325869,-0.010388794,0.015395114,-0.63976234,-0.18276943,91.0,0.13914108,0,1,0,0,0,-116.11518,13.447563,-216.38419
2023-06-10 09:40:25.078849500,-0.2645678,0.8964685,0.20380105,-0.6994306,0.4172471,0.011367397,,,0,1,0,0,0,-121.29807,9.890084,-201.54909
2023-06-10 09:40:25.578849500,-0.2085495,0.98933196,0.030110473,0.22877105,1.0917699,0.39199117,,0.19432652,0,1,0,0,0,-120.833595,8.363569,-199.24591
2023-06-10 09:40:26.078849500,-0.08409943,0.9935861,-0.013834533,-0.06252728,0.21982308,-0.058489524,,,0,1,0,0,0,-124.22581,8.412575,-199.33786
2023-06-10 09:40:26.578849500,-0.23888475,0.9339394,0.13144015,-0.43436408,-0.8031112,-0.595593,,0.25782186,0,1,0,0,0,-127.962685,6.1550307,-194.37273
2023-06-10 09:40:27.078849500,-0.2314972,0.9523465,0.19263275,0.7185511,-0.19483036,0.4011643,,,0,1,0,0,0,-122.06876,9.796131,-200.02725
2023-06-10 09:40:27.578849500,-0.12522034,0.9989096,0.069711,-0.15217026,0.51524633,0.055806443,,0.3124418,0,1,0,0,0,-119.97854,11.306126,-202.92635
2023-06-10 09:40:28.078849500,-0.13925608,0.97960645,0.14300288,-0.4491977,-0.19320469,-0.38092732,,,0,1,0,0,0,-122.935394,9.72651,-198.23459
2023-06-10 09:40:28.578849500,-0.30698487,0.8997757,0.30709228,0.15787953,0.0018165656,0.055862326,90.0,0.14131346,0,1,0,0,0,-128.32579,7.913243,-194.40022
2023-06-10 09:40:29.078849500,-0.28513885,0.9148175,0.25902098,-0.14795274,0.07129264,-0.013140857,,,0,1,0,0,0,-127.966034,7.610498,-193.87791
2023-06-10 09:40:29.578849500,-0.29536936,0.9051741,0.29175365,0.020390173,-0.0046139574,-0.024496038,,0.047447603,0,1,0,0,0,-128.2699,6.747893,-192.51111
2023-06-10 09:40:30.078849500,-0.29328674,0.9141376,0.28653413,0.05725493,-0.119400844,0.004213014,,,0,1,0,0,0,-127.64855,7.722518,-193.93695
2023-06-10 09:40:30.578849500,-0.26822692,0.9166519,0.31996155,-0.03932491,-0.08444374,0.04374828,,0.0,0,1,0,0,0,-125.85364,7.503772,-193.89972
2023-06-10 09:40:31.078849500,-0.32459056,0.8516139,0.4020828,0.1174769,0.2023441,-0.013172827,,,0,1,0,0,0,-129.04532,4.9912386,-190.7481
2023-06-10 09:40:31.578849500,-0.18562774,0.97933686,0.09668701,0.28814843,0.38469583,0.32992944,,0.027515557,0,1,0,0,0,-124.53903,10.349542,-199.32784
2023-06-10 09:40:32.078849500,-0.089989014,0.987489,0.09687683,0.08888225,0.12872969,0.0210756,,,0,1,0,0,0,-124.290955,10.953672,-201.69383
2023-06-10 09:40:32.578849500,-0.17688425,0.9981699,0.16134115,-0.79096496,-0.17459725,-0.38804814,,0.08076589,0,1,0,0,0,-126.883896,8.394574,-197.4826
2023-06-10 09:40:33.078849500,-0.30931854,0.88767153,0.27817354,0.27299562,0.41209662,0.16104709,,,0,1,0,0,0,-131.8806,3.4741867,-189.58206
2023-06-10 09:40:33.578849500,-0.21013938,0.94711584,0.15489446,0.269432,0.06673594,0.34051755,,0.08517581,0,1,0,0,0,-132.98726,7.374034,-195.3455
2023-06-10 09:40:34.078849500,-0.22685486,1.0164807,0.059403382,0.013841626,0.0723434,-0.60327446,,,0,1,0,0,0,-130.33301,10.427455,-200.31648
2023-06-10 09:40:34.578849500,-0.16582917,0.97552764,0.1407782,0.20391406,-0.8292335,0.38815278,,0.027334774,0,1,0,0,0,-128.84796,9.172611,-197.72879
2023-06-10 09:40:35.078849500,0.053788166,0.95166516,0.03144712,-0.32000315,-0.539854,1.3881235,,,0,1,0,0,0,-115.82574,8.192858,-202.40053
2023-06-10 09:40:35.578849500,0.58436155,0.79772216,0.13184479,-0.7668211,-0.646848,0.098441064,,0.03289227,0,1,0,0,0,-87.742325,-5.545629,-207.94978
2023-06-10 09:40:36.078849500,0.65505373,0.6650143,0.1849411,0.16956393,0.26137292,0.4587228,,,0,1,0,0,0,-82.95491,-11.927918,-209.7901
2023-06-10 09:40:36.578849500,0.7010442,0.7583335,0.11189021,0.65014243,0.008243135,-0.20982751,,0.053488214,0,1,0,0,0,-82.38025,-14.282749,-206.01952
2023-06-10 09:40:37.078849500,0.94023466,0.8300024,-0.22923066,-0.0372405,-1.7281598,1.6566793,,,0,1,0,0,0,-85.45143,-10.249199,-222.6075
2023-06-10 09:40:37.578849500,0.40566865,-0.040052794,-0.57789457,0.0032038442,-1.381457,1.90266,89.0,0.048177667,0,1,0,0,0,-115.57396,-59.179474,-257.4089
2023-06-10 09:40:38.078849500,0.17819525,-0.2665318,-0.86007226,-0.030499112,0.26217467,-0.075541764,,,0,1,0,0,0,-129.00938,-62.235172,-256.21414
2023-06-10 09:40:38.578849500,0.5806958,-0.30212128,-0.82774997,-0.29808953,0.0751673,0.20287946,,0.21324489,0,1,0,0,0,-118.23085,-54.591885,-257.82858
2023-06-10 09:40:39.078849500,-0.014174194,-0.4045401,-0.9545432,0.39018345,-0.9995081,0.013611549,,,0,1,0,0,0,-139.51846,-57.169888,-253.88022
2023-06-10 09:40:39.578849500,-0.022124622,-0.42103326,-0.8342506,-0.117783055,0.41394842,-0.031601865,,0.30039975,0,1,0,0,0,-140.6711,-60.634068,-249.8963
2023-06-10 09:40:40.078849500,0.31881103,-0.29183838,-0.90547824,-0.4658716,0.8503035,1.4357533,,,0,1,0,0,0,-132.76791,-50.902554,-257.7887
2023-06-10 09:40:40.578849500,0.02215973,-0.4280838,-0.95852417,0.3378584,-0.6229477,0.043978065,,0.04267455,0,1,0,0,0,-136.54008,-43.748688,-258.59103
2023-06-10 09:40:41.078849500,0.006849639,-0.39301813,-0.906681,-0.09837356,0.07546803,-0.76962733,,,0,1,0,0,0,-139.13933,-50.54003,-252.9211
2023-06-10 09:40:41.578849500,0.22596496,-0.4191043,-0.8148334,-0.17304383,0.45053667,0.41265726,,0.024343789,0,1,0,0,0,-135.00087,-51.21272,-253.85492
2023-06-10 09:40:42.078849500,0.49715453,-0.27691528,-0.94845855,-0.5111634,0.23815161,0.18427949,,,0,1,0,0,0,-126.98503,-39.29454,-258.6139
2023-06-10 09:40:42.578849500,0.40272802,-0.32579166,-0.9096876,0.50012076,0.079431556,1.6055697,85.0,0.10339587,0,1,0,0,0,-129.59258,-41.344803,-258.70074
2023-06-10 09:40:43.078849500,-0.23373139,-0.49443024,-0.71654266,0.34183195,0.53780717,1.0580467,,,0,1,0,0,0,-133.13483,-46.69836,-259.9574
2023-06-10 09:40:43.578849500,0.19038482,-0.47748902,-0.8732834,-0.57273495,0.71720976,-0.08780408,,0.46838546,0,1,0,0,0,-118.2052,-40.810642,-261.52103
2023-06-10 09:40:44.078849500,0.11936421,-0.32563564,-0.9851339,0.011578176,-0.32555014,-1.2937585,,,0,1,0,0,0,-115.55096,-32.414577,-262.65463
2023-06-10 09:40:44.578849500,0.100346066,-0.173656,-1.0247662,1.3848509,-0.73357993,-2.401562,,0.05540874,0,1,0,0,0,-125.20103,-44.28905,-262.1707
2023-06-10 09:40:45.078849500,0.36384034,-0.28141877,-0.9464758,0.082519814,-0.45726514,-0.46029598,,,0,1,0,0,0,-129.56587,-57.433224,-255.05548
2023-06-10 09:40:45.578849500,0.2706087,-0.32827416,-0.8425838,0.34702954,-0.5733513,-0.85277164,,0.55288744,0,1,0,0,0,-129.21944,-58.926155,-253.64937
2023-06-10 09:40:46.078849500,0.32572907,-0.46132112,-0.8412952,0.16871017,-0.29285464,-0.80833894,,,0,1,0,0,0,-122.07822,-62.540276,-249.89938
2023-06-10 09:40:46.578849500,0.13421112,-0.31202757,-0.9215796,-0.15031256,-0.1531674,-0.041049656,,0.15689044,0,1,0,0,0,-121.95,-61.39431,-250.10432
2023-06-10 09:40:47.078849500,0.2603853,-0.24449967,-0.9802358,-0.19171107,0.37898615,0.6225454,,,0,1,0,0,0,-121.11389,-57.637608,-253.08945
2023-06-10 09:40:47.578849500,0.35207,-0.15090515,-0.92392427,-0.33306468,0.15906027,0.4991775,82.0,0.02829913,0,1,0,0,0,-123.90101,-54.251564,-255.65865
2023-06-10 09:40:48.078849500,0.21199065,-0.21901733,-0.9411899,0.020985533,-0.16965078,0.2302388,,,0,1,0,0,0,-128.3478,-53.09058,-255.48398
2023-06-10 09:40:48.578849500,0.19800645,-0.28183857,-1.0424279,0.11781358,0.03332986,0.47973266,,0.58213335,0,1,0,0,0,-132.45726,-52.771675,-254.23604
2023-06-10 09:40:49.078849500,-0.08098419,-0.30121216,-0.8650296,0.15623567,-0.082985766,0.8621791,,,0,1,0,0,0,-142.23743,-49.627537,-251.7127
2023-06-10 09:40:49.578849500,-0.043602455,-0.44993716,-0.88158214,0.23968385,0.13562188,-0.1449354,,0.3716436,0,1,0,1,0,-142.87126,-50.35157,-251.65688
2023-06-10 09:40:50.078849500,0.08346863,-0.52009857,-0.8698288,-0.019253813,-0.0015362297,-0.21938339,,,0,0,0,1,0,-140.05753,-55.323074,-250.81114
2023-06-10 09:40:50.578849500,0.004406128,-0.511944,-0.8421625,-0.000498631,0.19646718,0.482242,82.0,0.06703182,0,0,0,1,0,-140.59859,-52.5592,-252.39107
2023-06-10 09:40:51.078849500,0.05138288,-0.5517435,-0.8266991,0.19478181,-0.34768042,-0.41910374,,,0,0,0,1,0,-140.73465,-54.784267,-250.8592
2023-06-10 09:40:51.578849500,-0.025844116,-0.56999147,-0.8376877,-0.0139976125,-0.69392836,-0.9365004,,0.11239191,0,0,0,1,0,-140.36874,-60.66525,-245.72957
2023-06-10 09:40:52.078849500,0.030690307,-0.616131,-0.7857983,0.164001,-0.07027573,-0.27331582,,,0,0,0,1,0,-136.37032,-65.53321,-242.0464
2023-06-10 09:40:52.578849500,0.043287627,-0.62836033,-0.7580557,-0.08231799,-0.116508715,-0.08587284,,0.24877992,0,0,0,1,0,-134.75804,-66.87831,-241.40234
2023-06-10 09:40:53.078849500,-0.089393616,-0.5607867,-0.7975778,-0.59287536,-0.7360161,-0.21525308,,,0,0,0,1,0,-135.03946,-64.147995,-245.14514
2023-06-10 09:40:53.578849500,0.02774231,-0.36778015,-0.9482465,0.3997617,1.3682042,0.81680965,,0.009768207,0,0,0,1,0,-135.37047,-59.763855,-250.29999
2023-06-10 09:40:54.078849500,0.038248178,-0.6507403,-0.83808434,0.06503586,-0.6173343,-0.5104744,,,0,0,0,1,0,-130.80205,-61.73901,-250.34541
2023-06-10 09:40:54.578849500,0.14242798,-0.49220917,-0.7585156,0.26548254,0.46662134,0.7141163,,0.06737172,0,0,0,1,0,-135.10075,-66.09054,-244.94783
2023-06-10 09:40:55.078849500,0.19820221,-0.510434,-0.8328061,-0.18023178,1.1004221,0.4999543,,,0,0,0,1,0,-128.69896,-61.215244,-252.01381
2023-06-10 09:40:55.578849500,0.26700607,-0.6060392,-0.9830777,0.3954128,-0.43693352,-0.862645,,0.14348571,0,0,0,1,0,-123.33303,-59.71532,-254.81937
2023-06-10 09:40:56.078849500,0.36448273,-0.45736146,-0.7087515,-0.17426811,0.03066955,-0.36468253,,,0,0,0,1,0,-120.64583,-69.90991,-246.56084
2023-06-10 09:40:56.578849500,0.465195,-0.49120942,-0.70039093,0.1374181,0.15383503,-0.20292392,,0.4591516,0,0,0,1,0,-111.84446,-65.90879,-249.9891
2023-06-10 09:40:57.078849500,0.5262853,-0.42739868,-0.7195316,0.3022446,-0.17169957,0.005823169,,,0,0,0,1,0,-111.00874,-69.36392,-245.4666
2023-06-10 09:40:57.578849500,0.5125751,-0.5222263,-0.73987,-0.23490188,-0.3570032,-0.105836,77.0,0.22524938,0,0,0,1,0,-110.21383,-70.24015,-244.22073
2023-06-10 09:40:58.078849500,0.0553656,-0.45923492,-0.9464075,0.1968563,-1.3035277,-0.89189214,,,0,0,0,1,0,-118.99952,-67.94335,-251.76636
2023-06-10 09:40:58.578849500,0.077093005,-0.38610092,-0.87877357,0.027410382,0.29264298,-0.18706879,77.0,0.06936561,0,0,0,1,0,-119.38741,-66.81092,-250.93631
2023-06-10 09:40:59.078849500,0.09948761,-0.43066224,-0.9459531,-0.2210384,0.20540616,0.018014107,,,0,0,0,1,0,-115.552635,-64.26333,-251.99986
2023-06-10 09:40:59.578849500,0.070413515,-0.37966767,-0.87411165,0.09029319,-0.11909234,-0.1778299,,0.31776252,0,0,0,1,0,-113.838165,-64.91316,-252.00491
2023-06-10 09:41:00.078849500,0.122798376,-0.34366965,-0.95150506,0.083761394,-0.41967595,-0.7797573,,,0,0,0,1,0,-109.06316,-61.92243,-253.97685
2023-06-10 09:41:00.578849500,0.14933899,-0.32546204,-0.9158282,0.029776474,-0.29194134,-0.5593302,,0.1313897,0,0,0,1,0,-105.714676,-57.25824,-256.85727
2023-06-10 09:41:01.078849500,0.006356506,-0.37412354,-0.9254199,-0.0718726,-0.17633437,0.021030271,,,0,0,0,1,0,-106.395584,-54.068634,-260.30402
2023-06-10 09:41:01.578849500,0.061321646,-0.40644807,-0.997122,-0.0602575,0.14745328,0.014541978,,0.3136567,0,0,0,1,0,-105.88284,-52.50144,-261.61102
2023-06-10 09:41:02.078849500,0.13539429,-0.31619507,-0.9110159,0.13513713,-0.11016158,-0.17621495,,,0,0,0,1,0,-103.96493,-55.905067,-260.50842
2023-06-10 09:41:02.578849500,0.11543457,-0.39345336,-0.878288,0.3013267,-0.010065275,0.235991,,0.13578014,0,0,0,1,0,-103.80445,-57.65692,-260.63
2023-06-10 09:41:03.078849500,0.13794163,-0.34302256,-0.93559766,-0.24551587,0.8025112,1.479938,,,0,0,0,1,0,-109.77225,-66.75765,-256.56226
2023-06-10 09:41:03.578849500,-0.011100769,-0.46072876,-0.96420103,0.0989228,0.012449285,0.25614187,,0.33166564,0,0,0,1,0,-123.4534,-71.55224,-255.01372
2023-06-10 09:41:04.078849500,0.052319642,-0.40025634,-0.8859082,-0.29151833,0.59450275,0.69970995,,,0,0,0,1,0,-125.77656,-73.119354,-252.46046
2023-06-10 09:41:04.578849500,0.028586563,-0.34987158,-0.885721,-0.040498625,0.0063427296,0.3309224,,0.7310138,0,0,0,1,0,-129.10643,-67.023605,-258.46884
2023-06-10 09:41:05.078849500,0.02359558,-0.33369294,-0.90345156,0.4916296,-0.0070024575,-0.85859597,,,0,0,0,1,0,-127.699295,-70.822075,-253.80804
2023-06-10 09:41:05.578849500,0.25087348,-0.37461573,-0.97789997,-0.48080486,0.20616591,0.7587879,82.0,0.8336688,0,0,0,1,0,-121.70483,-69.71681,-255.00772
2023-06-10 09:41:06.078849500,0.17176667,-0.4592267,-0.95592135,0.16631784,-0.002943117,-0.24337977,,,0,0,0,1,0,-126.99479,-69.503075,-255.87381
2023-06-10 09:41:06.578849500,0.29036254,-0.42091492,-0.81124055,-0.06376117,0.37805426,0.23500432,,0.93427515,0,0,0,1,0,-123.63621,-74.356804,-249.64496
2023-06-10 09:41:07.078849500,0.24889171,-0.45721218,-0.7902561,-0.29328603,0.073838815,0.43247274,,,0,0,0,1,0,-127.816216,-67.739365,-256.53976
2023-06-10 09:41:07.578849500,0.2112082,-0.3425891,-0.8798431,0.6002535,-0.22000553,-0.40305236,,1.0530751,0,0,0,1,0,-131.31694,-70.62409,-251.27484
2023-06-10 09:41:08.078849500,0.37802672,-0.43116394,-0.88969237,-0.76325125,0.4751314,0.6411861,,,0,0,0,1,0,-127.39033,-65.83505,-254.90184
2023-06-10 09:41:08.578849500,0.26563466,-0.45315334,-0.93153566,0.6389143,-0.35845616,-0.07258538,84.0,0.80214685,0,0,0,1,0,-134.35484,-66.04394,-252.45552
2023-06-10 09:41:09.078849500,0.15841553,-0.53553987,-0.8435483,-0.45911205,0.3332975,-0.05673046,,,0,0,0,1,0,-135.03226,-66.69445,-252.14653
2023-06-10 09:41:09.578849500,0.25801146,-0.4501239,-0.7627771,0.0077124545,-0.117761515,-0.061049923,,0.507443,0,0,0,1,0,-128.99275,-62.57653,-258.55026
2023-06-10 09:41:10.078849500,0.21687317,-0.4364568,-0.86525834,0.5922232,-0.43187097,-0.5354537,,,0,0,0,1,0,-130.61525,-69.24037,-254.22668
2023-06-10 09:41:10.578849500,0.4196103,-0.35598633,-0.9207178,-1.0072892,0.81037575,0.772791,,0.42330426,0,0,0,1,0,-126.68519,-67.28211,-257.63702
2023-06-10 09:41:11.078849500,0.32138366,-0.41711578,-0.8939087,-0.0803652,-0.16981678,0.61019665,,,0,0,0,1,0,-131.1471,-56.819855,-266.1798
2023-06-10 09:41:11.578849500,0.32874313,-0.20596811,-0.87429994,-0.43335888,0.9093748,1.6557052,,0.5958477,0,0,0,1,0,-138.66692,-50.89765,-267.3336
2023-06-10 09:41:12.078849500,0.14732178,-0.032882385,-0.88072664,-1.0746303,0.4126701,0.8384236,,,0,0,0,1,0,-116.51254,-21.432692,-269.21097
2023-06-10 09:41:12.578849500,0.459458,-0.18245727,-1.1503897,0.6721454,0.25159073,-0.47241893,,0.12260772,0,0,0,1,0,-114.52719,-18.307465,-272.98087
2023-06-10 09:41:13.078849500,0.35702264,-0.09194822,-0.97108305,-0.18820682,-0.4620027,1.0176935,,,0,0,0,1,0,-118.346954,-22.045952,-273.5257
2023-06-10 09:41:13.578849500,0.2505298,-0.54856265,-0.22576112,3.5144165,3.2867146,0.41109738,,0.44368654,0,0,0,1,0,-96.12422,-43.84311,-242.84828
2023-06-10 09:41:14.078849500,0.40091646,-0.03757904,1.0401504,0.72694904,0.08696206,0.5495551,,,0,0,0,1,0,-87.06843,-38.525867,-182.3513
2023-06-10 09:41:14.578849500,0.3668518,-0.05363153,0.911542,0.1151251,-0.2451278,-0.009903305,85.0,0.10888706,0,0,0,1,0,-85.65124,-44.19429,-184.58897
2023-06-10 09:41:15.078849500,0.4816675,-0.022760926,0.88049346,0.17077161,-0.21594709,0.06058254,,,0,0,0,1,0,-81.73328,-42.557648,-189.12462
2023-06-10 09:41:15.578849500,0.5487707,0.02507904,0.8537915,0.030327616,-0.004932283,0.055859767,,0.082047865,0,0,0,1,0,-79.57517,-42.28317,-191.94774
2023-06-10 09:41:16.078849500,0.52707875,0.011420114,0.8507426,0.021340948,0.024313383,0.027204297,,,0,0,0,1,0,-80.47028,-43.126526,-190.99614
2023-06-10 09:41:16.578849500,0.5253381,0.0077734375,0.8524695,0.009352467,-0.0043095113,0.025428075,,0.0,0,0,0,1,0,-80.67983,-43.636513,-190.98892
2023-06-10 09:41:17.078849500,0.53398013,0.010849609,0.8511502,-0.004870161,-0.017204927,0.00273986,,,0,0,0,1,0,-80.33416,-43.943752,-191.52826
2023-06-10 09:41:17.578849500,0.5429168,-0.00047707072,0.8429466,0.0011785713,0.002875069,0.01623922,,0.0,0,0,0,1,0,-80.243996,-44.14684,-191.7162
2023-06-10 09:41:18.078849500,0.5385935,-0.005083313,0.8475009,0.0010218502,-0.0015637338,-0.0019839325,,,0,0,0,1,0,-80.36268,-44.572086,-191.90096
2023-06-10 09:41:18.578849500,0.5424713,-0.006355896,0.844837,-0.004989666,-0.00081054674,-0.002566673,,0.0,0,0,0,1,0,-80.41531,-44.578907,-192.02875
2023-06-10 09:41:19.078849500,0.52152395,0.02337086,0.86190236,-0.14656503,-0.029554568,-0.110768124,,,0,0,0,1,0,-80.14008,-44.490334,-192.59412
2023-06-10 09:41:19.578849500,0.58094484,-0.19871093,0.849166,-1.334536,-0.04882358,-0.44406638,,0.0,0,0,0,1,0,-79.65929,-44.664627,-193.57849
2023-06-10 09:41:20.078849500,0.65346617,-0.58092684,0.30722716,-1.1217177,-0.316979,-0.13525583,,,0,0,0,1,0,-76.05908,-52.7065,-215.55817
2023-06-10 09:41:20.578849500,0.7307568,-0.6446066,0.27215296,-0.059825998,0.0962627,0.0043030875,,0.08508458,0,0,0,1,0,-74.72324,-51.00431,-217.55864
2023-06-10 09:41:21.078849500,0.7101245,-0.6679764,0.18990661,0.01036032,-0.09295284,-0.06729797,,,0,0,0,1,0,-75.05209,-52.21258,-220.2685
2023-06-10 09:41:21.578849500,0.64810425,-0.6132919,-0.2324936,-1.1969557,-1.7532042,0.1006515,81.0,0.0,0,0,0,1,0,-85.18699,-45.363045,-246.70218
