,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr_bpm,loc_speed,labelwalking,labelstanding,labelcycling,labelsitting,labeljogging,mag_x,mag_y,mag_z,acc_x_lof,acc_y_lof,acc_z_lof,gyr_x_lof,gyr_y_lof,gyr_z_lof,hr_bpm_lof,mag_x_lof,mag_y_lof,mag_z_lof,loc_speed_lof
2023-06-10 09:43:40.078849500,0.37539318,0.86530495,0.33581898,0.013414371,-0.002071231,0.0018069335,,0.0,0,0,0,1,0,-132.73776,8.012886,-186.96442,1.0428713784856343,0.9743532300823978,0.9879709820043237,0.9628548283593604,1.041097725627749,1.0496835321298943,,0.9894845692648739,1.0885689533742766,1.0176110913686265,1.0
2023-06-10 09:43:41.078849500,0.35766694,0.86570907,0.3461783,0.0024982628,0.012331706,-0.008929447,,0.0,0,0,0,1,0,-133.57133,7.8355155,-187.00742,1.154545144135584,1.0274252356554698,1.1452373741373454,1.0392635868715674,1.473612493066334,1.1607544388158408,,0.9835556854705305,1.1073862522705382,1.1362232641468153,1.0
2023-06-10 09:43:42.078849500,0.37701264,0.866263,0.32970032,0.003831027,-0.0074328664,0.0069083986,69.0,0.0,0,0,0,1,0,-132.60138,7.8748493,-186.98517,1.0081198694174354,1.1455588226543938,0.9624912380333778,0.9574134830743131,1.3461267299545379,0.9840155032510729,1.0,1.0229370749575333,0.9897454750983505,0.9680203776724208,1.0
2023-06-10 09:43:43.078849500,0.3732608,0.86396927,0.3370073,-0.0017212703,-0.010659672,-0.0074904626,69.0,0.0,0,0,0,1,0,-132.71207,7.833295,-186.84894,0.9101115170845415,0.9327084709977933,2.109720002460238,1.0610199702505505,0.9227769822864536,0.9461861569247269,1.0,0.9510214273436456,1.030906882390916,1.5053781951943965,1.0
2023-06-10 09:43:44.078849500,0.3766615,0.8634847,0.33540267,0.0067077978,0.004684191,0.0031747166,,0.0,0,0,0,1,0,-132.5032,7.664264,-186.67455,1.1347895900531262,1.0909641855649927,0.9931664428932843,0.9369623490695331,0.9913794738466714,1.06930980457888,,0.9892240306249057,0.9546348529393449,0.9638408266412671,1.0
2023-06-10 09:43:45.078849500,0.37789002,0.862856,0.33521745,0.006750277,0.002152886,-0.00020818386,,0.0,0,0,0,1,0,-132.31241,7.814891,-186.55563,0.9198246304836736,0.9373820226945742,1.1329514633695053,1.2224600907305954,1.0643216012533427,1.0834193706436164,,0.9758647318545383,1.305072666637858,1.2561442299515264,1.0
2023-06-10 09:43:46.078849500,0.3795764,0.8627529,0.3339853,0.0076296795,0.0033571355,0.00089209236,,0.0,0,0,0,1,0,-132.36572,7.8682976,-186.4587,0.950312901179725,0.9361989801958392,0.9276501200487921,0.8816218337818962,1.2297467052533988,1.3471446741212207,,1.6750743516615754,1.0285315073708863,0.9546324743225721,1.0
2023-06-10 09:43:47.078849500,0.38033518,0.8625695,0.33345848,0.004087624,0.004374939,0.00029226445,,0.0,0,0,0,1,0,-132.40233,7.7955513,-186.6608,1.0046012668001438,1.1235029388111857,1.0500394746999362,1.0239580866757807,1.1922309471210393,0.9140305794290449,,1.479029302772341,0.9788609849472085,1.4276340360511135,1.0
2023-06-10 09:43:48.078849500,0.3809172,0.8623009,0.3333304,0.005159388,0.003534889,-0.00079050957,,0.0,0,0,0,1,0,-132.20474,7.682633,-186.82167,1.0761022688946469,0.9473426305074213,0.8815639393418344,0.9495372683218655,1.0602296293954239,0.95060716736764,,0.9429530143634417,0.9775672802005126,1.4690281366637956,1.0
2023-06-10 09:43:49.078849500,0.3812091,0.8623084,0.3329437,0.0057912064,0.0026426653,-0.0005539641,,0.0,0,0,0,1,0,-132.2285,7.7385774,-186.90562,0.9725938947897784,0.9614095594966879,1.1536273960021906,1.6347851914700757,1.0133405821322259,1.1205742526623266,,0.9554992328233836,1.3922221580017577,0.9396847098855992,1.0
2023-06-10 09:43:50.078849500,0.38247913,0.8621381,0.3319921,0.0053711575,0.0031138568,-0.0005227274,73.0,0.0,0,0,0,1,0,-132.24364,7.8577275,-186.57095,2.859586320324871,1.1347616791282358,1.6029292858585902,1.2586039499696324,1.0070686153974093,1.1329460461888623,67.81752729415894,1.131824724617108,0.9576604813379117,1.2561442299515264,1.0
2023-06-10 09:43:51.078849500,0.38261855,0.8620489,0.33182326,0.0047320793,0.0030429305,-0.0013904956,,0.0,0,0,0,1,0,-132.07649,7.9064455,-186.6388,0.9230983430092714,0.8713800227647288,0.9785517865951711,0.9720644034494725,0.9816505971906637,0.8651093513135321,,1.270163576881732,1.0971635099307073,1.0710256187904155,1.0
2023-06-10 09:43:52.078849500,0.38263232,0.8621829,0.33178172,0.005442678,0.0043989234,-0.00081658707,,0.0,0,0,0,1,0,-131.97794,7.830244,-186.56007,1.0233937738619725,0.9959896429285018,0.9884000687266673,1.1101517225367679,1.0208749067207947,1.530420627093991,,1.0489597633062089,1.030906882390916,1.2561442299515264,1.0
2023-06-10 09:43:53.078849500,0.38385272,0.8620858,0.33102262,0.0068995073,0.0036460487,0.00039409456,,0.0,0,0,0,1,0,-131.97974,7.8999615,-186.483,1.1067568167244477,1.688752331596254,1.2828913911062885,1.0526727493046135,0.8959647335142091,0.9751651331594836,,0.974040810233876,1.5119522217919257,1.3086334256694365,1.0
2023-06-10 09:43:54.078849500,0.38359502,0.8617033,0.33142844,0.005866968,0.0046775383,-0.00029915103,,0.0,0,0,0,1,0,-132.20778,7.940678,-186.60526,0.9850419988004984,1.0419293845031672,1.064912725897628,1.1367302351027542,1.0597444699555214,0.9949066045025741,,0.962493034429548,0.9776121477741826,1.105913791128487,1.0
2023-06-10 09:43:55.078849500,0.3845703,0.861647,0.33087966,0.0058378642,0.003987153,0.0005550082,,0.0,0,0,0,1,0,-132.08292,7.961235,-186.68417,1.092606632446348,1.201875239120373,0.9646818493722095,0.9738385089241814,1.3346581838679865,1.0191508312685142,,1.1996576893512483,1.0936680647876793,0.9424430878605778,1.0
2023-06-10 09:43:56.078849500,0.38628286,0.86152816,0.32962528,0.0052340436,0.0030780255,-0.0011779534,69.0,0.0,0,0,0,1,0,-132.05746,8.04903,-186.91173,0.9826122927172097,0.9903494289784427,1.0540884222922988,1.107153554332904,1.0109026869936903,1.0608442044212991,1.0,1.2687908719424719,1.0615685227564091,1.1046781718280183,1.0
2023-06-10 09:43:57.078849500,0.38527966,0.861567,0.33043,0.0036645231,0.003425417,-0.0021867242,,0.0,0,0,0,1,0,-132.12044,8.069631,-186.82248,1.0209538798487021,1.0343570563035571,1.1474177661324294,1.1143499067357696,1.0859896298366525,0.9629029957734079,,0.9610153759554296,1.5496338183447134,1.4690281366637956,1.0
2023-06-10 09:43:58.078849500,0.3846234,0.8613118,0.33133835,0.00625024,-0.0013124354,-0.0027923593,,0.0,0,0,0,1,0,-132.11932,8.010721,-186.97342,0.994696227249763,2.04484357093925,0.7975662794519124,1.012251010743034,0.9709954104833196,1.0659136512825818,,1.0446096679508972,1.018927970171993,0.9863858451957203,1.0
2023-06-10 09:43:59.078849500,0.3901825,0.86166537,0.32575342,0.023779383,0.027194584,0.011646843,,0.0,0,0,0,1,0,-132.06839,8.245697,-187.17181,0.9560851584599933,1.176510870659519,1.024113982151555,1.0521710073790504,1.018289540126943,1.0154127619614668,,1.0190287460591487,1.073320705320302,1.1494187808224428,1.0
2023-06-10 09:44:00.078849500,0.3812487,0.86334646,0.32995144,-0.018120363,-0.021572081,-0.021434126,,0.0,0,0,0,1,0,-132.41179,7.965801,-187.00177,1.0167074018164404,0.9205596976088505,1.2233388585665845,1.2543976563717705,1.6365789837300129,0.9813435661184328,,1.1316557167603483,1.7030413396421475,1.2335517015577713,1.0
2023-06-10 09:44:01.078849500,0.38021255,0.8634978,0.33097732,0.009454006,0.00710409,0.0021652817,,0.0,0,0,0,1,0,-132.29704,7.8513384,-186.59525,1.0554426113335325,0.885904498391876,1.0520830194893847,0.9969578715346393,1.079234550602324,1.0336855288790432,,0.9776208437060724,0.9766802394254105,1.1229013880294383,1.0
2023-06-10 09:44:02.078849500,0.38149717,0.86371005,0.32920498,0.005753778,0.0034079142,-0.00025585789,68.0,0.0,0,0,0,1,0,-132.27768,7.966383,-186.86172,0.9728148830411845,1.319972497661428,0.9666024025033837,1.1424220273403758,2.7452429541966605,1.0556348790888397,1.0,1.0485664630001033,1.632543441102118,1.2066076680430027,1.0
2023-06-10 09:44:03.078849500,0.38163772,0.8631988,0.3298423,0.003749693,0.0034734372,-0.0011943659,,0.0,0,0,0,1,0,-132.20238,7.900246,-186.69215,0.9593319908244133,1.0707663975618784,1.0260714580241632,1.5085179328345102,0.8761017715365542,0.8693569614797212,,0.9570827454980342,1.4886613794681725,1.2710450282720396,1.0
2023-06-10 09:44:04.078849500,0.38200134,0.8635396,0.3290245,0.0064977123,0.0035487697,-0.0005097936,,0.0,0,0,0,1,0,-132.04906,8.029317,-187.05177,1.0467270507618618,1.280192039977345,0.9964258582528095,1.1565064560987228,1.088868383113141,0.9895656481868584,,1.0262397049814977,0.9045492753637653,0.9623293411509317,1.0
2023-06-10 09:44:05.078849500,0.38281465,0.86330855,0.32850632,0.005285062,0.0030254016,-0.0006387512,69.0,0.0,0,0,0,1,0,-132.1157,7.9837375,-186.74408,3.7480069304591357,1.456317731766239,1.338060589585072,1.488146635348684,1.199697936636767,1.0270102801815033,1.0,0.9610153759554296,0.9968335903098764,1.3112515663536801,1.0
2023-06-10 09:44:06.078849500,0.3826727,0.86304235,0.3292147,0.003213276,0.0030574622,-0.0022707107,,0.0,0,0,0,1,0,-132.34372,7.9713125,-187.00479,0.9230983430092714,1.2336985054580334,0.9666024025033837,1.2750528146631264,1.0944423474317535,1.0613200881239773,,1.0260542419262382,0.9803264270507592,1.1362232641468153,1.0
2023-06-10 09:44:07.078849500,0.3831453,0.86314774,0.32867402,0.0072071166,0.0030735326,0.00073706347,,0.0,0,0,0,1,0,-132.30315,7.9746404,-186.88689,1.0420402435552218,1.10607259863298,0.8695401376913806,0.9542018806929791,1.0251319842027624,1.0039238466549136,,1.0652051018253281,1.0750704347769107,1.028328700094717,1.0
2023-06-10 09:44:08.078849500,0.383755,0.86282223,0.3286922,0.003854323,0.0028726524,0.00046844198,,0.0,0,0,0,1,0,-132.32327,7.852262,-186.94054,1.0683021785494153,0.9833993111169967,0.9615441422291362,0.9877334374348756,0.9936678608275542,1.6414072996664455,,0.9253500546922315,1.0256419929179814,1.0990623474979084,1.0
2023-06-10 09:44:09.078849500,0.38426656,0.8624986,0.3290931,0.006132288,0.0072564613,-0.0013391493,,0.0,0,0,0,1,0,-132.20819,8.016556,-186.908,1.3741219069963881,1.1745829783294606,1.0381438710973487,1.0364976300568562,0.9312823460350795,1.6969297292106784,,0.9428514027191629,0.972771378174911,1.0980001808401338,1.0
2023-06-10 09:44:10.078849500,0.38370076,0.8629141,0.32893386,0.0050259363,0.0018345171,-0.0015784287,68.0,0.0,0,0,0,1,0,-132.1731,8.021422,-186.81453,0.9838114869793972,1.0650849881840312,1.3503910140598148,1.0060714949400624,1.061311936355561,1.0348983488671437,1.0,1.00473500577538,1.3128599435834714,1.0190272854227092,1.0
2023-06-10 09:44:11.078849500,0.38410476,0.8626854,0.32860932,0.004716281,0.0029025576,-0.00169065,,0.0,0,0,0,1,0,-132.01836,7.924494,-186.89124,1.0357070372836783,1.8154241707014487,1.2996197541769037,0.9440958952545927,0.9527712609970674,1.3429776908472608,,1.0176255176845306,1.167847574428996,0.8932915714590687,1.0
2023-06-10 09:44:12.078849500,0.38487443,0.8627578,0.32815552,0.0025454652,0.0053658034,-0.0025639343,,0.0,0,0,0,1,0,-132.21439,8.03182,-186.81845,0.9967787067623197,1.0234853202479859,1.0877336076050392,1.004678720210809,0.9486951946854849,1.5021954605789594,,1.0709015093719803,0.9559759223915788,1.0190272854227092,1.0
2023-06-10 09:44:13.078849500,0.38301194,0.8627711,0.3294271,0.0092400955,0.0020423029,0.00077216065,,0.0,0,0,0,1,0,-132.09663,8.062672,-186.70541,1.1405317300519044,1.017890042039515,1.4165700517271436,0.9523556520199938,0.9723322354254612,0.9724020809321838,,1.1781832320479295,1.2356535674512288,1.105868870393475,1.0
2023-06-10 09:44:14.078849500,0.3848538,0.8626651,0.3275952,0.005276755,0.0005548091,-0.0019818465,,0.0,0,0,0,1,0,-131.9607,8.058199,-186.88713,1.100258019738941,0.9568643919645365,1.1783834826540593,0.8537127956055113,1.2082272990931535,0.8860244896599129,,1.1262107007027715,1.069603234062064,1.028328700094717,1.0
2023-06-10 09:44:15.078849500,0.38434762,0.8634113,0.32701126,0.0041093132,0.0026442101,-0.0006849278,,0.0,0,0,0,1,0,-131.9429,8.031225,-186.97458,1.2305469403167562,1.83462026354319,1.0042639855024804,1.6605959654446238,1.06759547171825,0.9285333799708373,,0.9132844191608892,1.0201782180895975,1.0494308075053251,1.0
2023-06-10 09:44:16.078849500,0.38524666,0.8632383,0.32581198,0.006397069,0.0025236653,-0.0008284556,66.0,0.0,0,0,0,1,0,-131.96982,7.983337,-186.80144,0.9391901760850838,1.053093678037968,1.3947404346126293,0.9539867754061917,0.96171035956448,1.5487334875544765,1.0,0.9537899025307144,0.9686325903689204,0.9823184427252308,1.0
2023-06-10 09:44:17.078849500,0.38621047,0.8631575,0.3251416,0.003575942,0.0031801774,-0.0015000268,,0.0,0,0,0,1,0,-131.74754,8.03994,-186.80061,1.0703432741200871,0.9825110541665625,1.0843644613378702,1.0288088369367556,1.019026632743938,0.9704498611723269,,1.0785463904803123,1.1617911424424883,0.9823184427252308,1.0
2023-06-10 09:44:18.078849500,0.3848723,0.86310816,0.32684234,0.0050863605,0.0033733835,-0.0012658031,,0.0,0,0,0,1,0,-131.815,8.015129,-186.8403,1.007401697645346,1.5278910015908795,0.9315336247861925,1.0536119331896678,1.0710814589873427,0.9899193452955088,,1.0729964765858317,0.9888269831405384,1.0118571965201117,1.0
2023-06-10 09:44:19.078849500,0.3860492,0.8630239,0.3257127,0.0060225506,0.0039748647,0.0004181055,67.0,0.0,0,0,0,1,0,-131.89763,8.175671,-186.64453,0.9799934534947523,0.9763442449105666,1.068251290704262,0.956990332060222,1.0886579844057584,1.2243467372504764,1.0,1.1135672962526106,1.2206997148293384,1.0585678487434609,1.0
2023-06-10 09:44:20.078849500,0.38648528,0.86283267,0.32563797,0.0035424507,0.0029735216,-0.0021659974,,0.0,0,0,0,1,0,-131.71527,8.089075,-186.9727,0.9204932037208986,1.0848504010144564,1.0059130786600379,1.0396847995103435,0.9003698371526153,1.2506997000477365,,1.5897948714430143,0.9757792753853936,1.0116804040202816,1.0
2023-06-10 09:44:21.078849500,0.38452178,0.8629264,0.32750264,0.004386402,0.0033825848,-0.0019361607,,0.0,0,0,0,1,0,-131.75443,7.9725056,-186.77243,1.2590630935688463,0.9824363937325393,1.0831964789342712,1.0188785646965552,1.0745218615189311,1.0433945659341246,,1.0508264141439057,0.9960494484827176,0.9158333746379778,1.0
2023-06-10 09:44:22.078849500,0.38577747,0.8630129,0.32607755,0.006301346,0.0035410654,-7.1179034e-05,,0.0,0,0,0,1,0,-131.70265,7.9543467,-186.83624,1.0358693404382542,1.0437609455156316,1.9124722012676663,1.2339681628013677,0.8593997268191564,0.9808892897022002,,1.410349923835674,1.0496647322314232,0.9381721047525139,1.0
2023-06-10 09:44:23.078849500,0.38405076,0.86281604,0.32819137,0.0016794943,0.0042129513,-0.002878444,,0.0,0,0,0,1,0,-131.90251,7.9355597,-186.90234,0.8967813262338784,0.9833993111169967,0.9855345247460587,1.3178871762098041,0.8887872307464497,1.6285215033832956,,0.9909110943085832,1.011125532777348,0.9354317092425699,1.0
2023-06-10 09:44:24.078849500,0.38470152,0.8635032,0.3265532,0.006363136,0.0032457674,-0.00056472066,70.0,0.0,0,0,0,1,0,-131.97093,7.9323454,-186.72388,1.3223885777958655,0.9771675144242247,0.9693927724288123,1.0178798594739646,1.2197346520940373,1.2082538200226034,1.0,0.9990444647705257,0.9189069034694641,1.0584574675750833,1.0
2023-06-10 09:44:25.078849500,0.3844797,0.863237,0.32736546,0.0048467997,0.0036534292,-0.0026102879,,0.0,0,0,0,1,0,-131.97318,7.905441,-186.77353,1.1590151696054012,1.0414172113888822,0.8621436771282146,0.9981341397731126,1.0515151449754598,1.048496684412683,,1.1095364397719334,1.0142547942246227,0.9698400365389616,1.0
2023-06-10 09:44:26.078849500,0.38403305,0.86274505,0.32865158,0.005959073,0.0051067513,0.001335387,,0.0,0,0,0,1,0,-131.96877,7.7943015,-186.80058,0.987699507489207,0.9570901478528306,1.0517670637321255,0.9424246495663712,1.0065737692355392,1.1277496431784082,,0.9926516785844348,1.0067031102839286,0.9823184427252308,1.0
2023-06-10 09:44:27.078849500,0.38509563,0.8624622,0.32822904,0.0032676233,0.002871918,-0.0020740617,,0.0,0,0,0,1,0,-131.98564,8.008339,-187.17067,1.17131111746633,1.2102650797972303,1.0929723095065855,1.6321395049491778,0.9785942552728784,1.0717127071028139,,1.0350742875800079,0.900971563875544,1.1494187808224428,1.0
2023-06-10 09:44:28.078849500,0.38464478,0.8624394,0.32872316,0.0060811155,0.0022738974,-0.00095748366,,0.0,0,0,0,1,0,-132.10562,8.144481,-187.06305,0.971915934553811,1.2202971961816158,1.0425464316730086,1.1173294197656773,0.956564971960661,1.0345130355138001,,1.9978062583534162,1.0964311952791808,1.0956417013915811,1.0
2023-06-10 09:44:29.078849500,0.38536936,0.8626908,0.32731473,0.006670253,0.0038657316,-6.89167e-05,70.0,0.0,0,0,0,1,0,-131.86282,8.189138,-187.10287,1.07147983590425,1.7519815977644635,1.0954178869622115,1.015288799962914,1.0450960711530701,1.094179593757532,1.0,1.0644982697445962,1.1347843853632265,1.0623902578877424,1.0
2023-06-10 09:44:30.078849500,0.38628495,0.8625401,0.32723907,-0.001934695,0.006784357,-0.004576575,,0.0,0,0,0,1,0,-131.75838,8.185613,-186.95381,0.9869275631547172,1.042974326111231,0.9651243870548194,1.041981101895336,0.9212850119191424,0.92133176678302,,1.0032270569578758,1.1058095653337177,1.0570089246154328,1.0
2023-06-10 09:44:31.078849500,0.38234904,0.8623734,0.33081642,0.009644992,0.0012303778,-0.001134195,,0.0,0,0,0,1,0,-131.94221,8.084946,-186.8395,3.3588488084380836,1.424414557839123,0.9153655518690129,1.086985403497811,0.9110371805716108,0.9602036576423341,,1.0284174903920644,0.9757792753853936,1.0079341476528554,1.0
2023-06-10 09:44:32.078849500,0.38400376,0.86284524,0.32922626,0.0057245456,0.0035298802,-7.745494e-05,,0.0,0,0,0,1,0,-131.96805,8.114433,-186.94469,1.0727929111471775,1.0276688776177063,0.9912063540612335,1.2385974884678566,1.0120088679675252,0.9633097830054218,,0.9664220691604971,1.1888936373253682,1.0190303634285707,1.0
2023-06-10 09:44:33.078849500,0.38394013,0.86292267,0.32873276,0.0059911683,0.0011968919,-0.001413996,70.0,0.0,0,0,0,1,0,-131.89378,8.057229,-186.70363,1.0866050225677986,0.9824363937325393,0.9967870284178537,1.05916704215083,0.9912773381673388,1.0430226647236487,1.0,1.0245577733683109,1.0767018231527337,1.3197883322258503,1.0
2023-06-10 09:44:34.078849500,0.38524944,0.86265594,0.3266913,0.0053227693,-0.0018836006,-0.00027887293,,0.0,0,0,0,1,0,-131.80455,8.04469,-186.84363,0.9468948327858862,1.0729090450380498,1.0579992317990135,0.9603003050578754,0.9843725835427287,1.374997652495204,,1.057168299329162,1.1064391643855986,0.9334939757672542,1.0
2023-06-10 09:44:35.078849500,0.3894718,0.8620351,0.3260125,0.0018612107,0.0048522013,-0.0041185627,,0.0,0,0,0,1,0,-131.7532,8.031222,-187.12782,0.9280693837075401,1.0913385814116057,1.1112700777519264,1.200377407742232,0.9924678724015756,1.0007217762445226,,1.0520274015880038,1.0206918364551816,0.9486468124106511,1.0
2023-06-10 09:44:36.078849500,0.38518646,0.86299574,0.32692993,0.00801736,-0.00936768,-0.00591798,,0.0,0,0,0,1,0,-131.9091,7.9724336,-186.85847,1.1195247899115006,1.3896356281987026,1.0584130375682972,1.0245289665264357,1.1133350884681277,0.9674475045673112,,1.1709388326337984,1.0058763368776917,1.4196504563201762,1.0
2023-06-10 09:44:37.078849500,0.38462985,0.86385953,0.3240737,0.0055576977,0.01099276,0.003526297,,0.0,0,0,0,1,0,-132.00078,8.075466,-186.99002,0.9440166554895041,0.9319834310766953,2.0975884943888,0.9095284609591957,0.9331515588271875,1.041304107480545,,1.108367802863618,2.092720583942367,0.9932092730648427,1.0
2023-06-10 09:44:38.078849500,0.38580847,0.86487,0.32140434,0.0027862152,0.010108291,-0.00427408,,0.0,0,0,0,1,0,-131.84415,7.987593,-187.13858,1.0289405554986404,0.9871695062312292,2.0551739901399575,1.0750962236481838,1.1620830658674426,1.2493394075219464,,0.9717632682598425,1.0148023690333172,1.0399692484410747,1.0
2023-06-10 09:44:39.078849500,0.38408357,0.86516434,0.32390442,0.0008315278,-0.013555888,-0.0075971754,,0.0,0,0,0,1,0,-131.73064,7.9340363,-186.88278,1.0611870687452083,1.3014880258665567,0.8838746682860757,1.403989849477934,1.3667791163870635,1.0927349895764742,,1.1099969083363972,0.9411810299875716,0.9668324306182222,1.0
2023-06-10 09:44:40.078849500,0.3790431,0.8630194,0.33167398,0.0014959589,0.012142976,0.0015602608,69.0,0.0,0,0,0,1,0,-132.02261,7.6011777,-186.4242,1.462851734591483,0.8885716225429756,0.9515984866128456,1.1763357179281884,1.0618769864074493,1.6694313711763848,1.0,0.972249845352643,1.04326601716876,1.276892594315718,1.0
2023-06-10 09:44:41.078849500,0.38265607,0.8633659,0.3308241,0.0039116913,0.0088722,0.0003332986,,0.0,0,0,0,1,0,-131.96155,7.667778,-186.40259,1.0442656938814563,1.0305326628300642,0.9153655518690129,1.0563778334595886,1.0630992240202202,1.0274902384477398,,1.1262107007027715,1.0204597096786885,1.2754673380772024,1.0
2023-06-10 09:44:42.078849500,0.3775215,0.86387897,0.33422133,0.0026958266,-0.0031617398,-0.0066678585,,0.0,0,0,0,1,0,-132.12598,7.6391854,-186.07889,1.4174335755712077,5.786971257837672,0.9276501200487921,1.0948016313714253,0.988357284886628,0.9724044911719065,,1.4355782040695175,1.6474045545049227,1.3032491770452006,1.0
2023-06-10 09:44:43.078849500,0.36629263,0.8668661,0.33553338,0.008282359,0.007424355,-0.009985683,,0.0,0,0,0,1,0,-132.8599,7.6614203,-186.29832,0.9872078854415707,1.2119174060451692,1.0774812607857753,1.3952258327466747,1.011847946808785,1.5554172876744392,,0.8800552424001701,0.9590152971088399,1.1216479688147905,1.0
2023-06-10 09:44:44.078849500,0.37044656,0.8681599,0.33214793,0.0042329896,0.00095815153,0.0045274543,,0.0,0,0,0,1,0,-132.49817,7.595668,-186.41539,1.0926345367016324,1.0053250324417593,1.4167264577703023,0.987601084629927,1.1360869753348093,1.180326178734557,,0.9764093793035568,0.9630810783763163,1.392331132725502,1.0
2023-06-10 09:44:45.078849500,0.37630218,0.8650586,0.3298236,0.004800765,-0.0008333085,0.0023022518,70.0,0.0,0,0,0,1,0,-132.28058,7.602275,-186.44093,1.3228165653732329,1.056192419992736,1.0165441538630011,0.9739712941285597,0.9840481484622652,0.9524121756052707,1.0,0.9676327065475706,0.9892853067398599,0.883392427981829,1.0
2023-06-10 09:44:46.078849500,0.37797207,0.8647527,0.33043864,0.006357006,0.007798642,0.0018313186,,0.0,0,0,0,1,0,-132.05879,7.536682,-186.49214,1.037636583080748,0.972120130395578,1.1233908515226594,0.9747886682464968,1.3430961046809509,1.058947054219636,,1.467239558465291,0.9574139963636712,1.3086334256694365,1.0
2023-06-10 09:44:47.078849500,0.37886742,0.86348575,0.33136666,0.0036555321,-0.0019472768,-0.0024296765,,0.0,0,0,0,1,0,-131.87958,7.513002,-186.45067,1.610948163327099,1.0601137825228533,1.0882275468460672,0.9418450137003502,0.9635265504075194,1.9185637645261706,,1.2472878520545136,0.9867947450386818,1.1059067277924426,1.0
2023-06-10 09:44:48.078849500,0.38264373,0.86464024,0.3270706,0.0076670283,0.0009926542,0.0028450764,,0.0,0,0,0,1,0,-131.6093,7.669647,-186.61107,1.106537032817474,1.1412560660311617,1.1495373986086412,0.9747090155493134,1.4025712008144224,1.147876089189738,,1.246262558261527,1.0554374928650807,1.007254017959703,1.0
2023-06-10 09:44:49.078849500,0.38501725,0.8635167,0.32551926,0.0069124633,0.00078708783,-0.000810408,,0.0,0,0,0,1,0,-131.47713,7.618342,-186.67566,0.970134208001386,0.9943650571689086,0.9297805486556101,0.9845940793012369,1.3330081934483862,1.018183472361788,,1.2132113321974396,1.104989779822134,0.9638408266412672,1.0
2023-06-10 09:44:50.078849500,0.38326734,0.8642003,0.3262884,0.004991384,0.0037643942,-0.003342464,,0.0,0,0,0,1,0,-131.61525,7.543227,-186.46059,1.055074941977382,1.2266621489843479,1.2566818217525368,1.0964016029460366,0.9934287131368437,1.1199937162694242,,0.9396464893919472,1.0314036247086906,0.9546324743225721,1.0
2023-06-10 09:44:51.078849500,0.38317624,0.86353636,0.32678083,0.004587271,0.0072391983,-0.0002617726,,0.0,0,0,0,1,0,-131.76848,7.6355257,-186.50406,1.0420402435552218,1.2200057022905129,0.9333099968265136,0.9961497478764902,1.1129260059203132,1.015605610512448,,0.9821784471286825,1.549070165857954,1.3086334256694365,1.0
2023-06-10 09:44:52.078849500,0.38360825,0.8647275,0.3253749,0.0056422697,0.0025116326,-0.00039024724,70.0,0.0,0,0,0,1,0,-131.75375,7.684324,-186.68147,1.0247612581573093,1.038489499729083,0.9596272948865899,1.0692933429263876,1.1178999394768256,0.9199602266371065,1.0,1.0790667933144897,1.0401512082991757,1.0240529165321712,1.0
2023-06-10 09:44:53.078849500,0.38386768,0.863772,0.32542002,0.0046571335,0.0022501394,-0.0017075923,69.0,0.0,0,0,0,1,0,-131.78325,7.602809,-186.61717,1.1400624636030166,0.9543584131771424,0.9981384478628931,1.0638949266001463,0.9767826984626411,1.4507338433157186,1.0,1.1923266962400216,0.9630810783763163,0.8600615609085887,1.0
2023-06-10 09:44:54.078849500,0.38426456,0.8641303,0.3251349,0.0064909225,0.0038464519,-0.00025111725,,0.0,0,0,0,1,0,-131.7969,7.742495,-186.63191,1.3741219069963881,2.330822862185346,1.0843644613378702,1.1565064560987228,1.0570963187414075,1.4642439328819932,,0.9933930386928942,1.5424255641961802,1.0710256187904155,1.0
2023-06-10 09:44:55.078849500,0.38595366,0.8637659,0.32380265,0.009146188,0.003481346,0.0025647264,,0.0,0,0,0,1,0,-131.7593,8.000731,-186.96297,0.9799035336663556,1.0403207134554227,2.0435904584952507,1.0946034463350842,1.1625938111276752,1.054584917420633,,0.9558902308751224,1.0867215926255422,1.050354323641999,1.0
2023-06-10 09:44:56.078849500,0.38823277,0.86385864,0.32062507,0.007053686,0.0031611084,-0.00028174915,,0.0,0,0,0,1,0,-131.675,7.987017,-186.95198,0.8706841388827062,1.023407563867158,1.6042833937177408,0.9439073342090655,0.9987302353902345,1.333397442020852,,1.0481330185970918,1.0552321211610594,1.005148091742613,1.0
2023-06-10 09:44:57.078849500,0.38762394,0.8645972,0.32005495,0.004282753,0.0041564386,-0.0030461021,,0.0,0,0,0,1,0,-131.55034,7.9267344,-186.8637,2.882835294553849,1.1439348797647348,0.9859902765771551,1.1689085210728711,0.9611110345641721,0.9642137081657968,,1.314216952336229,1.167847574428996,1.1885751810537248,1.0
2023-06-10 09:44:58.078849500,0.3869722,0.8648096,0.32009307,0.005910079,0.00037822538,-0.0016863379,,0.0,0,0,0,1,0,-131.67291,7.9454904,-186.9737,1.3112398410165584,1.022862320562988,1.007924751907961,1.0620236528339864,1.321329108562822,1.169042987611364,,1.0442753675695857,0.9899291181795691,1.0494308075053251,1.0
