time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1686246768999965400,352.64396533203126,43.50406362488866,1.2871482462468085,47.07490899651592,52.357122810082956,0.9140634723007679,338.5275400926161,4.8208904670926085,3.253237178117275,4.898703816522015,1.2513703753216456
1686246769999965700,353.64396557617187,43.790977485477924,1.2617146689060115,59.282569323071044,52.357132069408955,1.2009773328900337,337.7208485920581,4.8187564886302185,3.256397232536749,4.898695012387181,0.9672131847479759
1686246770999965200,354.64396508789065,44.18870191182941,1.172499670046581,47.102805525770954,52.35714829616421,1.5987017592415214,336.187532172458,4.80931697916655,3.270322190043232,4.898680808355313,1.1210016425016427
1686246771999965200,355.64396508789065,44.2441284917295,1.1114657309168081,49.4709474453425,52.35716302117306,1.6541283391416073,338.8456683563646,4.795544316464073,3.2904850313620875,4.898678028053232,1.033579513394108
1686246772999965400,356.64396533203126,44.285213615745306,1.0809986459194445,43.218173957526325,52.35718007855328,1.6952134631574154,341.12674152624624,4.79191344272701,3.295770409206475,4.898671853073004,1.1689057771901619
1686246773999965200,357.64396508789065,44.361366101540625,1.0962549639215675,38.04966542692242,52.35719564314086,1.7713659489527345,336.78202791457045,4.791687186506208,3.2960993521829782,4.898655714852247,1.347241189948016
1686246774999964700,358.6439645996094,44.11133332364261,0.8083089381732455,32.27059715490382,52.35720741611916,1.5213331710547209,342.3328044378326,4.789523827711903,3.2992421154817904,4.8986524818631345,1.2969694628229178
1686246775999964700,359.6439645996094,43.652897520922124,0.6526734419778776,32.032274882201946,52.357216198094164,1.0628973683342338,348.8910031837503,4.7812768798930145,3.311182331220882,4.898649145866363,1.0574367434088894
1686246776999964200,360.6439641113281,43.61340456176549,1.1915900193828044,48.293999530906426,52.357228453043334,1.0234044091776013,343.8986721847026,4.791458635787818,3.29643158192661,4.898633897319072,1.13816625638344
1686246777999963400,361.6439633789063,43.61952696274966,1.1140408436188278,51.495791368495965,52.35723572038076,1.0295268101617694,330.7387315096812,4.7825656309634,3.309320627910886,4.898617858211188,1.012303854522737
1686246778999963600,362.6439636230469,43.78683417942375,1.0723029661553973,40.866417119184284,52.35725083679281,1.1968340268358588,338.252417242433,4.7822359890651756,3.309796969253351,4.898605000241952,1.234532112020488
1686246779999963600,363.6439636230469,43.5519235432148,0.6018098345132229,26.052665589199894,52.35725995253012,0.9619233906269073,332.37809670133754,4.775371601800992,3.3196932234020453,4.898581792165823,1.3137982494899303
1686246780999962400,364.64396240234373,43.570767203345895,1.1234219134379346,44.61741840411343,52.35726688970121,0.9807670507580042,325.46289713062134,4.774540485149994,3.3208884637175777,4.898566803224714,1.107436438437177
1686246781999962400,365.64396240234373,44.00817101448774,1.1778383242682242,46.454622053701634,52.35727910629406,1.4181708618998528,328.9450219837771,4.777667464777157,3.3163881903056303,4.898553768793694,1.1641290241257911
1686246782999963000,366.643962890625,44.05393791478127,1.166560921359663,39.51455944540963,52.35729475293082,1.4639377621933818,333.2358419712656,4.78123075986621,3.311248926568043,4.8985398513314165,1.404713430076774
1686246783999962000,367.6439621582031,44.16529977321625,1.0431854793429614,36.28657023036822,52.35730365259226,1.575299620628357,330.6263810517736,4.771030688402643,3.3259289233399207,4.898520818614101,1.3906242675259162
1686246784999962400,368.64396240234373,44.215194896794856,1.140977995902677,32.285669877477496,52.35731266672414,1.625194744206965,323.47860720392686,4.7716839735029115,3.324991592441145,4.898494983748933,1.520867594483242
1686246785999961900,369.6439619140625,44.01101204846054,0.5158946478033168,23.847979244428096,52.35732610738283,1.4210118958726525,329.3116036721247,4.7605242148622775,3.340949899728928,4.89849165816478,1.3586788241351102
1686246786999961000,370.64396118164063,44.12375552672893,1.145139642116793,43.67572294133053,52.35733372265287,1.5337553741410375,333.0147224296722,4.757897668878734,3.3446893436113223,4.898482088900308,1.187039292639065
