time,seconds_elapsed,relativeAltitude,pressure
1686390934329740000,2253.2977399902343,0.4069175720214844,1016.6462707519531
1686390935401405200,2254.3694052734377,0.40163421630859375,1016.6464996337891
1686390936473051100,2255.4410510253906,0.3804950714111328,1016.649169921875
1686390937544672000,2256.5126721191405,0.36992645263671875,1016.6504669189453
1686390938616247000,2257.5842470703124,0.36992645263671875,1016.6504669189453
1686390939687883000,2258.6558830566405,0.36992645263671875,1016.6504669189453
1686390940759526000,2259.7275258789064,0.3752098083496094,1016.6498565673828
1686390941831182000,2260.799182128906,0.3804950714111328,1016.6492462158203
1686390942902810000,2261.8708100585936,0.3804950714111328,1016.649169921875
1686390943974373000,2262.942373046875,0.4122028350830078,1016.6450500488281
1686390945045926100,2264.0139260253904,0.46504974365234375,1016.6388702392578
1686390946117490200,2265.085490234375,0.5073261260986328,1016.6338348388672
1686390947188988000,2266.1569877929687,0.5178947448730469,1016.6323089599609
1686390948260515000,2267.2285151367187,0.5390338897705078,1016.6297912597656
1686390949332007000,2268.3000068359374,0.5548877716064453,1016.6278839111328
1686390950403615000,2269.3716149902343,0.5548877716064453,1016.6278839111328
1686390951475238100,2270.4432380371095,0.5337486267089844,1016.6309356689453
1686390952546834000,2271.514833984375,0.5178947448730469,1016.6325378417969
1686390953618431000,2272.586430908203,0.5073261260986328,1016.6338348388672
1686390954690049800,2273.6580498046874,0.4597644805908203,1016.6397857666016
1686390955761620000,2274.729619873047,0.4280567169189453,1016.6436767578125
1686390956833204000,2275.801203857422,0.41748809814453125,1016.6445922851562
1686390957904809000,2276.8728090820314,0.41748809814453125,1016.6445922851562
1686390958976423000,2277.9444228515626,0.44919586181640625,1016.6411590576172
1686390960047996200,2279.01599609375,0.5496025085449219,1016.6289520263672
1686390961119559200,2280.0875590820315,0.5496025085449219,1016.6289520263672
1686390962191143000,2281.1591428222655,0.5390338897705078,1016.6298675537109
1686390963262743000,2282.230742919922,0.4861869812011719,1016.6365814208984
1686390964334359800,2283.3023598632813,0.3752098083496094,1016.6497802734375
1686390965406002000,2284.374001953125,0.16382408142089844,1016.6751098632812
1686390966477538000,2285.4455380859376,-0.1109771728515625,1016.7083740234375
1686390967549117200,2286.5171171875,-0.31707763671875,1016.7332458496094
