,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr_bpm,loc_speed,labelwalking,labelstanding,labelcycling,labelsitting,labeljogging,mag_x,mag_y,mag_z
2023-06-10 09:34:47.078849500,0.8785752,0.50275344,0.14039923,-0.21384531,-0.025682312000000002,1.339502,,,0,0,1,0,0,-83.36786,-21.918947,-227.24469
2023-06-10 09:34:47.578849500,0.8693291999999999,0.59759307,0.18627472,-0.087687045,0.065887704,-0.9756348,,5.704786299999999,0,0,1,0,0,-87.5623,-14.658512,-228.63852999999997
2023-06-10 09:34:48.078849500,0.7571951,0.37347198,0.15138306,0.12635805,-0.26162344,0.7851621,,,0,0,1,0,0,-81.78911,-24.90873,-225.83707
2023-06-10 09:34:48.578849500,0.88108486,0.7070864,0.16416402,-0.22253470000000003,-0.15573272,-0.6868871999999999,,5.790726,0,0,1,0,0,-89.28107,-12.7222595,-232.19747999999998
2023-06-10 09:34:49.078849500,0.77235353,0.34475738,0.15955079,-0.13697895,-0.1794685,0.22283055,,,0,0,1,0,0,-82.37374,-25.581160999999998,-229.93169
2023-06-10 09:34:49.578849500,0.9575381,0.696431,0.17147766,-0.31565025,0.06239427,0.10767919599999999,,5.7736835,0,0,1,0,0,-90.46985,-9.220514,-231.50304
2023-06-10 09:34:50.078849500,0.78592634,0.42331898,0.14556356,0.16309735,0.032465648,-0.47562373,,,0,0,1,0,0,-82.22669,-22.703959,-227.08797
2023-06-10 09:34:50.578849500,0.93268526,0.64258575,0.16884735,-0.11954943,0.14171883,0.84383667,,5.714068,0,0,1,0,0,-88.75754,-10.233603,-227.03322000000003
2023-06-10 09:34:51.078849500,0.73211366,0.3961212,0.16763428,0.19858882,-0.16193275,-1.0591408000000002,,,0,0,1,0,0,-83.02488000000001,-21.873579,-226.8239
2023-06-10 09:34:51.578849500,0.9066504999999999,0.6046473000000001,0.15045229,-0.21200603,0.20948738,1.2574736,,5.5825385999999995,0,0,1,0,0,-86.807335,-13.311635,-226.5579
2023-06-10 09:34:52.078849500,0.79101044,0.45563477,0.18798248,0.22463907,-0.14122328,-1.2784132,,,0,0,1,0,0,-84.37186,-19.056717000000003,-226.5416
2023-06-10 09:34:52.578849500,0.8489688,0.51769227,0.13697174,-0.13785662,0.3189591,1.4251705,103.0,5.1648846,0,0,1,0,0,-84.74515,-16.517035,-222.82771
2023-06-10 09:34:53.078849500,0.8538457,0.5576816,0.19192536,0.33421490000000004,0.19323587,-1.0471898000000002,,,0,0,1,0,0,-84.423325,-16.294327,-217.36551
2023-06-10 09:34:53.578849500,0.7880902,0.42362,0.14877747,0.40028012,-0.04042196,1.196475,,5.3661294,0,0,1,0,0,-81.21500400000001,-27.659927000000003,-214.83102000000002
2023-06-10 09:34:54.078849500,0.92895997,0.7027853000000001,0.17924072,0.10419119,-0.04986802,-0.7550595,,,0,0,1,0,0,-84.45597,-17.309742,-217.44025
2023-06-10 09:34:54.578849500,0.7396533000000001,0.33605024,0.14840667,0.2524069,-0.14390525,0.5369751,,5.5981164,0,0,1,0,0,-80.14929000000001,-34.405273,-215.21751
2023-06-10 09:34:55.078849500,0.9584816999999999,0.67464536,0.15861176,-0.14489862,-0.08710517,-0.17378402,,,0,0,1,0,0,-83.51276,-18.269833,-219.82597
2023-06-10 09:34:55.578849500,0.8342985999999999,0.4094808,0.16607511,0.19917396,-0.015364328,-0.08909143,,5.360647,0,0,1,0,0,-79.694405,-36.442276,-217.11041
2023-06-10 09:34:56.078849500,0.92124295,0.6104068,0.16077057,-0.09694960000000001,0.27141149999999997,0.44067523,,,0,0,1,0,0,-83.10461,-19.286264000000003,-215.60945
2023-06-10 09:34:56.578849500,0.66434145,0.34454742,0.13747315,0.4307286,0.00818162,-0.57634115,,5.210016,0,0,1,0,0,-80.4879,-36.029995,-210.78002999999998
2023-06-10 09:34:57.078849500,0.98297024,0.69202375,0.16600722,-0.035456497000000003,0.13870186,0.6766005,,,0,0,1,0,0,-83.49493000000001,-19.560514,-211.04445
2023-06-10 09:34:57.578849500,0.808457,0.40520903,0.17177337,0.31047082,0.31081277,-0.71446764,109.0,5.3634486,0,0,1,0,0,-81.91832,-35.951126,-204.88226
2023-06-10 09:34:58.078849500,0.9887207,0.62186706,0.09474549,0.37528518,0.43434924,1.4965947,,,0,0,1,0,0,-85.01953,-27.913193,-198.83823999999998
2023-06-10 09:34:58.578849500,0.8085361,0.48390603,0.17163366,0.49635133,-0.25560927,-1.1338378999999998,109.0,5.822711,0,0,1,0,0,-84.64068,-31.958164,-199.15332
2023-06-10 09:34:59.078849500,0.78711486,0.5012215999999999,0.15330811,0.03223386,-0.13486423,1.3088362,,,0,0,1,0,0,-82.94434,-32.941902,-206.39156
2023-06-10 09:34:59.578849500,0.88463074,0.59951234,0.17836670000000002,-0.036375612,-0.16603242,-1.0902482,,5.9269967,0,0,1,0,0,-84.667076,-23.96734,-208.87614
2023-06-10 09:35:00.078849500,0.7931475,0.38421693,0.14293656,-0.20134693,-0.062056016,0.70091105,,,0,0,1,0,0,-82.20076999999999,-37.561787,-207.80531000000002
2023-06-10 09:35:00.578849500,0.95528775,0.6819274999999999,0.18860565,-0.23326641,0.017337253,-0.30422252,,5.9938345,0,0,1,0,0,-83.75211,-22.574003,-208.31456
2023-06-10 09:35:01.078849500,0.7081109999999999,0.33484802,0.13797699,0.19776525,-0.10234822,-0.20118736,,,0,0,1,0,0,-82.27148000000001,-39.27225,-204.5891
2023-06-10 09:35:01.578849500,0.9774839,0.6764302,0.17550379,-0.14197463,0.11463873,0.6292996999999999,,5.866828,0,0,1,0,0,-83.760086,-23.502584,-205.57387
2023-06-10 09:35:02.078849500,0.82013184,0.45433837,0.16227539,0.15096235,-0.03710198,-0.97570807,,,0,0,1,0,0,-82.91881,-36.092453000000006,-204.257
2023-06-10 09:35:02.578849500,0.84092593,0.5235721,0.1499997,-0.13720262,0.23886177,1.3904569,,5.790709,0,0,1,0,0,-84.00410500000001,-30.111107,-202.31546
2023-06-10 09:35:03.078849500,0.7904629,0.5069524000000001,0.18536969,0.20748788,-0.27939317,-1.2867747999999999,,,0,0,1,0,0,-83.82491999999999,-30.523176,-201.86774
2023-06-10 09:35:03.578849500,0.8324898999999999,0.44883484,0.15076141,-0.075835876,0.047643248,1.1772056999999998,,5.971781,0,0,1,0,0,-84.10501,-34.63766,-200.88957
2023-06-10 09:35:04.078849500,0.8671969999999999,0.62430054,0.18132904,0.046748622999999996,-0.15786192,-0.96330774,,,0,0,1,0,0,-85.0029,-23.775734,-203.4464
2023-06-10 09:35:04.578849500,0.73241,0.3597652,0.15199217,0.039038222000000004,-0.27880085,0.55111873,,5.782045,0,0,1,0,0,-83.39956,-37.219563,-202.47586
2023-06-10 09:35:05.078849500,0.9995122999999999,0.685307,0.1984668,-0.4496300999999999,0.11236103,-0.14849226,,,0,0,1,0,0,-85.13813,-21.579855,-205.31175
2023-06-10 09:35:05.578849500,0.7431314,0.38572845,0.15691498,0.39105964,-0.09732401,-0.41142145,,5.8749995,0,0,1,0,0,-84.52079,-39.087376,-200.23521000000002
2023-06-10 09:35:06.078849500,0.9452925999999999,0.64090747,0.18048127,-0.21197399999999997,0.060941882,0.98457485,,,0,0,1,0,0,-84.76017,-25.416892999999998,-202.56525
2023-06-10 09:35:06.578849500,0.8575058000000001,0.44865295,0.16479492,0.06715125,-0.18892914,-1.1780728999999999,,6.0042043,0,0,1,0,0,-83.03101,-34.583103,-205.41711
2023-06-10 09:35:07.078849500,0.7789911,0.46958405,0.123244934,-0.02270739,0.0016332029000000001,1.3862593,,,0,0,1,0,0,-82.63488000000001,-33.0519,-205.90497
2023-06-10 09:35:07.578849500,0.84944683,0.6189357,0.18953502,-0.09593665,-0.40718624,-1.1904747,,5.8907824,0,0,1,0,0,-82.65548000000001,-26.417446,-212.07002000000003
2023-06-10 09:35:08.078849500,0.7690241,0.35852814,0.12796813,-0.3123236,-0.20027559,0.7156772,,,0,0,1,0,0,-80.29686,-37.625984,-214.3723
2023-06-10 09:35:08.578849500,0.97477174,0.7278479,0.17465271,-0.39534375,-0.058216795,-0.17193106,,6.034321,0,0,1,0,0,-82.1567,-22.125929,-216.0588
2023-06-10 09:35:09.078849500,0.75847363,0.37268907,0.14292721,-0.012552167,-0.11560865,-0.61372644,,,0,0,1,0,0,-80.21907,-37.643597,-216.68387
2023-06-10 09:35:09.578849500,0.9497589,0.6396056999999999,0.16398926,-0.26013654,0.10329526,1.24561,,6.0429344,0,0,1,0,0,-81.58351,-26.141293,-217.5463
2023-06-10 09:35:10.078849500,0.7839088000000001,0.4910923,0.188049,-0.026968000000000002,-0.15292929,-1.3431236999999998,,,0,0,1,0,0,-81.53870400000001,-29.648342,-218.77016
2023-06-10 09:35:10.578849500,0.7465801999999999,0.44069305,0.15624359,-0.19733502,-0.046143547,1.0508343,,6.0364002999999995,0,0,1,0,0,-80.20351,-33.655,-217.72897000000003
2023-06-10 09:35:11.078849500,0.97934175,0.66239077,0.17953034,-0.4285036,-0.07628774,-0.5420995,,,0,0,1,0,0,-82.50116,-21.141539,-219.00092999999998
2023-06-10 09:35:11.578849500,0.74291056,0.4258731,0.11115872,0.37790626,0.31808004,-0.25676006,114.0,6.0242944000000005,0,0,1,0,0,-80.40462,-36.931942,-209.82645
2023-06-10 09:35:12.078849500,0.97400784,0.61748415,0.15693635,0.011674916,0.43151435,1.2433853000000001,,,0,0,1,0,0,-83.642105,-25.78849,-204.68655
2023-06-10 09:35:12.578849500,0.8033239999999999,0.49585998,0.17689301,0.56720304,0.041641757,-1.0916888,,6.3670800000000005,0,0,1,0,0,-84.87419,-30.132069,-200.1635
2023-06-10 09:35:13.078849500,0.7156288000000001,0.43836227,0.15092343,0.0021870509,-0.16383247,0.7735456999999999,,,0,0,1,0,0,-83.54557,-36.254196,-200.01962
2023-06-10 09:35:13.578849500,1.0931277,0.6948795,0.20967224,-0.11536095,0.14710577,0.25463277,,6.357327,0,0,1,0,0,-84.91068,-25.064826999999998,-202.38523999999998
2023-06-10 09:35:14.078849500,0.7635403000000001,0.47257507,0.16713165,0.45797038,-0.088431485,-0.9984858,,,0,0,1,0,0,-84.917564,-35.995483,-200.39738
2023-06-10 09:35:14.578849500,0.7672147,0.47725537,0.16818549,-0.045322407,-0.050071727,1.3456749,,6.460397,0,0,1,0,0,-84.308586,-32.471714,-201.26395
2023-06-10 09:35:15.078849500,0.93587923,0.6098587,0.20454223,-0.22388606,-0.16151692,-0.89598686,,,0,0,1,0,0,-83.66449,-25.373672,-204.29637
2023-06-10 09:35:15.578849500,0.77919066,0.42935333,0.1295984,0.13768028,-0.15133528,-0.13523519,,6.574253,0,0,1,0,0,-82.30111,-38.732079999999996,-204.33900000000003
2023-06-10 09:35:16.078849500,0.9555723,0.5936267,0.16936539,-0.32560897,0.30703425,0.9827985999999999,,,0,0,1,0,0,-84.69675,-26.122662,-203.35956000000002
2023-06-10 09:35:16.578849500,0.77549773,0.5210019,0.17053741,0.21452723,-0.28115004,-1.1746728000000002,114.0,6.584989500000001,0,0,1,0,0,-84.15269,-30.491112,-203.29588
2023-06-10 09:35:17.078849500,0.76486605,0.40764007,0.15792724,-0.23110315,-0.16171172,0.81906515,,,0,0,1,0,0,-82.13476,-38.275734,-205.77034
2023-06-10 09:35:17.578849500,1.0153391,0.64811116,0.18063168,-0.14882965,0.08697557,0.006886553,,6.8109025999999995,0,0,1,0,0,-82.56284000000001,-25.482931,-207.62401
2023-06-10 09:35:18.078849500,0.74441284,0.41753019999999996,0.16051392,0.11297987,-0.051866107,-0.9427764999999999,,,0,0,1,0,0,-82.829254,-37.36821,-206.60323
2023-06-10 09:35:18.578849500,0.86142915,0.52847624,0.15353943,-0.11922758,0.1230228,1.4666175,,6.486574,0,0,1,0,0,-83.76726,-31.510664000000002,-205.1699
2023-06-10 09:35:19.078849500,0.84921575,0.5842995,0.20407853,-0.006343213,-0.010788352,-1.0655041,,,0,0,1,0,0,-84.364395,-26.593813,-205.05345
2023-06-10 09:35:19.578849500,0.7871979,0.39673674,0.14255035,-0.0011884341,-0.19066179,0.0452676,116.0,6.962224000000001,0,0,1,0,0,-83.06928,-39.22752,-203.43982
2023-06-10 09:35:20.078849500,0.9482326999999999,0.653317,0.17502044,-0.05715783,0.19891417,0.9081276,,,0,0,1,0,0,-84.64061,-25.926814999999998,-204.06197
2023-06-10 09:35:20.578849500,0.8211181000000001,0.44861743,0.17435720000000002,0.015795905,-0.14234307,-1.2268382,,6.5935179999999995,0,0,1,0,0,-83.52764,-33.054832,-206.5052
2023-06-10 09:35:21.078849500,0.72514224,0.38420959999999993,0.16604827,-0.27657482,-0.065749414,0.9513699000000001,,,0,0,1,0,0,-82.99133,-37.42595,-204.72433
2023-06-10 09:35:21.578849500,1.0376215,0.6946920999999999,0.18394257,-0.105382025,0.4012156,-0.17775112,,6.583561,0,0,1,0,0,-85.08216,-25.918941,-200.34423999999999
2023-06-10 09:35:22.078849500,0.7886278,0.42949754,0.16318497,0.4796407999999999,0.19764945,-0.6393541,,,0,0,1,0,0,-87.32356999999999,-36.800743,-192.80882
2023-06-10 09:35:22.578849500,0.83761597,0.5231689,0.16428101,0.10121932,0.34225225,1.4975566999999999,,6.390553,0,0,1,0,0,-90.622314,-31.282606,-188.80028000000001
2023-06-10 09:35:23.078849500,0.92535126,0.63318604,0.20848022,0.23393345,0.058074974,-0.73398,,,0,0,1,0,0,-92.97889,-26.132576,-185.92717
2023-06-10 09:35:23.578849500,0.8467326,0.48798946,0.12897226,0.57104975,-0.059110492,-0.041746877,,6.641850999999999,0,0,1,0,0,-94.670654,-32.997807,-183.15681
2023-06-10 09:35:24.078849500,0.93398166,0.5822629,0.14504455,0.21232261,0.19153608,1.4726535,,,0,0,1,0,0,-94.86483,-23.648485,-185.50185
2023-06-10 09:35:24.578849500,0.8039715999999999,0.5307826,0.17002091,0.22910197,-0.32399815,-1.1999125,120.0,6.6528177,0,0,1,0,0,-92.81099,-20.875877,-191.79668999999998
2023-06-10 09:35:25.078849500,0.7410324,0.42126313,0.16085967,-0.050153315,-0.21486919,0.4518411,,,0,0,1,0,0,-89.926834,-24.337582,-192.91188
2023-06-10 09:35:25.578849500,1.0585351,0.673812,0.16197143,-0.20559411,0.07348373,0.37136158,,6.633351299999999,0,0,1,0,0,-93.502335,-13.573355,-192.72276000000002
2023-06-10 09:35:26.078849500,0.7484975,0.44091424,0.17344603,0.16437317,0.019498093,-1.0373306999999998,,,0,0,1,0,0,-91.481346,-22.594382999999997,-190.25768
2023-06-10 09:35:26.578849500,0.7545938,0.4350226,0.14118256,-0.13256799,0.04662878,1.220267,,6.6969824000000004,0,0,1,0,0,-93.40051,-24.114265,-186.68465
2023-06-10 09:35:27.078849500,0.9881042,0.6465781,0.17981994,0.1634463,0.03315462,-0.5164856,,,0,0,1,0,0,-95.67085,-14.742289999999999,-187.16629
2023-06-10 09:35:27.578849500,0.75814694,0.42847273,0.14757615,0.18513879,-0.21181934,-0.5201441,,6.6773515,0,0,1,0,0,-90.69211,-23.788069,-188.92528000000001
2023-06-10 09:35:28.078849500,0.9057540999999999,0.54535097,0.14477906,-0.27299762,0.18207541,1.3271546,,,0,0,1,0,0,-93.22444,-17.5288,-190.59396
2023-06-10 09:35:28.578849500,0.83695406,0.56793547,0.17973846,0.09293292,-0.29886192,-1.2119639,,6.547429599999999,0,0,1,0,0,-93.08558000000001,-15.794937,-192.81715
2023-06-10 09:35:29.078849500,0.7238355,0.37019846,0.13773923,-0.17083734,-0.17366965,0.27843457,,,0,0,1,0,0,-88.72593,-26.55242,-192.05241
2023-06-10 09:35:29.578849500,1.0304605,0.7106656,0.19117431,-0.16335784,0.16339734,0.69735193,,6.640040400000001,0,0,1,0,0,-92.31599399999999,-14.8204975,-193.74092
2023-06-10 09:35:30.078849500,0.78086245,0.46566132,0.14725311,0.15628266,-0.06935296,-1.244377,,,0,0,1,0,0,-90.426765,-22.576076999999998,-192.40974
2023-06-10 09:35:30.578849500,0.7286903,0.44253695,0.17433353,-0.33975792,0.12306219,1.1146698999999998,,6.6434755,0,0,1,0,0,-90.28031999999999,-24.804153,-190.77688999999998
2023-06-10 09:35:31.078849500,0.86070526,0.72927946,0.14711426,0.07525247,-0.042645253,-1.3508040000000001,,,0,0,1,0,0,-95.481285,-12.755946,-192.15046999999998
2023-06-10 09:35:31.578849500,0.56109285,0.7908645999999999,0.13817291,-0.039217547,0.23722653,-0.023624022,121.0,6.5873218,0,0,1,0,0,-100.863884,-8.813469,-188.2822
2023-06-10 09:35:32.078849500,0.56006885,0.8089528,0.11498276,0.15560885,0.15185171,0.011639942,,,0,0,1,0,0,-103.97358,-7.136201400000001,-187.04007
2023-06-10 09:35:32.578849500,0.83471465,0.6855051,0.15624298,0.021190422,0.25889018,1.5290344,,6.431762,0,0,1,0,0,-99.7787,-13.200737,-185.66232
2023-06-10 09:35:33.078849500,0.85673064,0.45710084,0.12452331,0.43898159999999997,-0.30967522,-1.0801,,,0,0,1,0,0,-94.10079,-19.03272,-188.10384
2023-06-10 09:35:33.578849500,0.83492106,0.5057590999999999,0.1804819,-0.10217951,-0.12837988,1.3762531,,6.146767,0,0,1,0,0,-91.30332,-15.803435,-194.36493000000002
2023-06-10 09:35:34.078849500,0.8728253,0.57155395,0.20278168,-0.39504954,-0.3267977,-1.1468558,,,0,0,1,0,0,-89.65587,-13.699026000000002,-199.02173
2023-06-10 09:35:34.578849500,0.77220154,0.33298004,0.16167969,-0.28349656,-0.04440404,0.7764022,,6.053848,0,0,1,0,0,-86.77295,-25.013223999999997,-195.36973999999998
2023-06-10 09:35:35.078849500,0.95380574,0.7001252,0.19106215,-0.38553247,-0.036438704,-0.48266774,,,0,0,1,0,0,-91.76514,-13.102153,-195.73683
2023-06-10 09:35:35.578849500,0.7257355,0.365354,0.166474,0.13159364,-0.057624493,-0.18085583,,5.9752089999999995,0,0,1,0,0,-87.75565,-29.136194,-191.12986999999998
2023-06-10 09:35:36.078849500,0.9863216999999999,0.6491226,0.16077697,-0.16488372,0.006296461,0.63738585,,,0,0,1,0,0,-91.53535500000001,-15.075534,-193.6386
2023-06-10 09:35:36.578849500,0.77467096,0.42468324,0.15656295,0.08790198,0.014412163,-0.9915584999999999,,5.819202,0,0,1,0,0,-88.66484,-26.683699,-191.38945
2023-06-10 09:35:37.078849500,0.8954715,0.54211485,0.13871552,-0.16569251,0.35821238,1.5353155,,,0,0,1,0,0,-93.13252,-21.827557000000002,-188.477
2023-06-10 09:35:37.578849500,0.8016501,0.4750415,0.17703064,0.44446906,-0.22356899,-1.3576226,122.0,5.8855176,0,0,1,0,0,-93.798454,-19.920496,-189.13667
2023-06-10 09:35:38.078849500,0.78643143,0.45252398,0.1748679,-0.073893376,-0.15269127,1.0855671999999998,,,0,0,1,0,0,-90.396675,-24.03953,-190.80759
2023-06-10 09:35:38.578849500,0.9434714,0.6563538000000001,0.17371033,-0.24279025,-0.10949662,-0.76201093,122.0,6.0380199999999995,0,0,1,0,0,-93.25166999999999,-14.425660999999998,-193.24716
2023-06-10 09:35:39.078849500,0.7465294,0.320755,0.15114017,-0.006652529,-0.0087363105,0.1447675,,,0,0,1,0,0,-89.1945,-29.425756,-189.1353
2023-06-10 09:35:39.578849500,0.9641921999999998,0.68802094,0.19260956,0.005147965,0.14104195,0.47963786,,6.0143847,0,0,1,0,0,-95.24377,-13.297338,-190.35135
2023-06-10 09:35:40.078849500,0.812861,0.40934205,0.1804303,0.11733309,0.015596913,-0.98156595,,,0,0,1,0,0,-89.71475,-25.639135,-189.9555
2023-06-10 09:35:40.578849500,0.8675941999999999,0.5398712,0.15460922,-0.018389652,0.215067,1.4360057,,5.7914433,0,0,1,0,0,-94.22119,-18.37036,-187.89963999999998
2023-06-10 09:35:41.078849500,0.78598785,0.5337622,0.17597228,0.36131030000000003,-0.5242446,-1.350769,,,0,0,1,0,0,-92.36869,-15.929158,-193.8161
2023-06-10 09:35:41.578849500,0.77047575,0.44655550000000005,0.20924927,-0.6300173000000001,-0.043435472999999995,1.1621917,,5.959862,0,0,1,0,0,-87.54471600000001,-23.253214,-196.45753
2023-06-10 09:35:42.078849500,0.8734436,0.64719814,0.17297238,-0.22968109,0.17793454,-0.8315964,,,0,0,1,0,0,-91.83742,-16.143778,-193.04881
2023-06-10 09:35:42.578849500,0.7916632,0.3692688,0.15322539999999998,0.28471443,-0.10510250000000002,0.1934221,,5.9594526,0,0,1,0,0,-90.901146,-29.219492,-187.25648
2023-06-10 09:35:43.078849500,0.7417621,0.8072873,0.11988922,0.14951678,0.057761087999999995,-0.6982194,,,0,0,1,0,0,-100.655785,-6.9284533999999995,-189.65263000000002
2023-06-10 09:35:43.578849500,0.5604077,0.8442168,0.10859493,0.19735022,0.10815611,9.318866e-05,,6.119254,0,0,1,0,0,-103.03990999999999,-3.6098913999999995,-191.39969
2023-06-10 09:35:44.078849500,0.57667905,0.82356566,0.10700744400000001,-0.033065476,-0.038666397000000005,-0.048296284,,,0,0,1,0,0,-102.96104,-2.8432214,-192.70946999999998
2023-06-10 09:35:44.578849500,0.54896635,0.81742156,0.11245941,-0.018593494,0.12309238,-0.022008037,,5.9004593000000005,0,0,1,0,0,-103.85988,-3.6761220000000003,-190.85947
2023-06-10 09:35:45.078849500,0.5473455,0.7927978,0.08457417,0.20394638,0.070323445,0.025323172999999997,,,0,0,1,0,0,-105.80576,-2.6770804,-190.55495
2023-06-10 09:35:45.578849500,0.588916,0.86329496,0.11810821,-0.1598871,-0.04252087,0.06995664,,5.591343,0,0,1,0,0,-104.66615,-3.281257,-189.91347
2023-06-10 09:35:46.078849500,0.5959051,0.82130736,0.108542785,0.0039437413,0.28576773,0.04799045,,,0,0,1,0,0,-104.72261,-5.844086,-186.51433
2023-06-10 09:35:46.578849500,0.5856314,0.8050792,0.084108315,0.27601220000000004,0.23161109,0.07733572,119.0,5.5752315999999995,0,0,1,0,0,-107.13305,-3.8119870000000002,-187.08913
2023-06-10 09:35:47.078849500,0.5239575,0.7884048,0.07805115,0.45335559999999997,-0.069970176,0.057014544,,,0,0,1,0,0,-107.43593,1.14599,-193.77
2023-06-10 09:35:47.578849500,0.58701265,0.8586636000000001,0.11607666,-0.093371466,-0.50047517,0.07511332,,5.3364286,0,0,1,0,0,-103.70566,1.9613759999999998,-201.72378999999998
2023-06-10 09:35:48.078849500,0.65416545,0.87523884,0.12238234,-0.50226766,-0.2949839,0.10151351,,,0,0,1,0,0,-99.662254,-3.3839307,-201.03735
2023-06-10 09:35:48.578849500,0.60640717,0.78513336,0.10469818,-0.23902206,0.062023222,-0.056435004000000004,,5.086336599999999,0,0,1,0,0,-100.12353,-4.010367,-195.61014
2023-06-10 09:35:49.078849500,0.57888395,0.7649292,0.10127991,-0.052431992999999996,0.15019642,0.005427571,,,0,0,1,0,0,-99.356926,-4.171115,-190.11539
2023-06-10 09:35:49.578849500,0.6116161999999999,0.7717369000000001,0.09607805,0.050883517,0.21388441,0.027744172,116.0,4.831029,0,0,1,0,0,-100.549324,-6.0843506,-188.43808
2023-06-10 09:35:50.078849500,0.5636935000000001,0.7730786000000001,0.073263854,0.41580680000000003,0.18565175,0.09398561,,,0,0,1,0,0,-104.05123,-3.967789,-189.49464
2023-06-10 09:35:50.578849500,0.6179159000000001,0.8464688,0.08920349,0.23423879,-0.25527936,0.07479548,,4.4782443,0,0,1,0,0,-102.595375,1.0279273000000002,-198.2918
2023-06-10 09:35:51.078849500,0.7294772,0.7886844,0.16986832,-0.5289455,-0.26998785,0.7385101,,,0,0,1,0,0,-93.80658000000001,-4.4542894,-201.98012
2023-06-10 09:35:51.578849500,0.87296325,0.24797547,0.1925235,-0.5269726,-0.037095703,0.66324866,,4.458312,0,0,1,0,0,-83.87481,-31.744076,-196.71411
2023-06-10 09:35:52.078849500,0.8702014000000001,0.55308473,0.18529724,-0.26474586,-0.13885061,-1.2185355,,,0,0,1,0,0,-86.30408,-20.817825,-198.93382
2023-06-10 09:35:52.578849500,0.87468266,0.50640124,0.18478394,-0.33885422,0.16250448,1.2508433,,3.8186116,0,0,1,0,0,-86.72114599999999,-27.939840000000004,-195.52563
2023-06-10 09:35:53.078849500,0.7681475999999999,0.32656494,0.19777831,0.1694953,-0.42152700000000004,-1.1872662,,,0,0,1,0,0,-85.73486,-33.465042,-195.70168999999999
2023-06-10 09:35:53.578849500,0.71967345,0.75822634,0.108786315,-0.09829978,-0.04990925,-0.24989966,,4.881259,0,0,1,0,0,-90.95298000000001,-11.065435,-199.41199
2023-06-10 09:35:54.078849500,0.61420923,0.78139883,0.11105378,-0.03125546,0.02033108,-0.1406531,,,0,0,1,0,0,-92.20613,-10.985202000000001,-198.86568
2023-06-10 09:35:54.578849500,0.6329326999999999,0.8160068,0.09526001,0.14524545,0.050823785,0.04606548,,4.11203,0,0,1,0,0,-93.12938,-10.867344000000001,-198.42438
2023-06-10 09:35:55.078849500,0.5803861,0.7909904000000001,0.08776015,0.082931444,-0.16551107,0.0008749333,,,0,0,1,0,0,-92.27425,-9.116885,-199.79346
2023-06-10 09:35:55.578849500,0.5957091999999999,0.7806946,0.089718625,-0.17617795,-0.297264,0.028873801,,4.1779237,0,0,1,0,0,-89.302635,-10.356383000000001,-203.06493
2023-06-10 09:35:56.078849500,0.54416597,0.82492673,0.07343719,-0.006056331,-0.27148846,-0.035794184,,,0,0,1,0,0,-87.41176999999999,-10.632989,-206.88103999999998
2023-06-10 09:35:56.578849500,0.61598796,0.8736946,0.1040749,-0.5912276,-0.52730745,0.03712837,,3.6888894999999997,0,0,1,0,0,-85.56329000000001,-11.657021,-213.7487
2023-06-10 09:35:57.078849500,0.5864569000000001,0.8761722,0.10994751,-0.28800812,-0.17586502,-0.048325177000000004,,,0,0,1,0,0,-83.61662,-15.001331,-216.5761
2023-06-10 09:35:57.578849500,0.56062347,0.7789062,0.11130646,-0.19202386,-0.079916745,0.054547437000000004,,3.2255526000000003,0,0,1,0,0,-85.84522,-15.329020499999999,-222.60488999999998
2023-06-10 09:35:58.078849500,0.56781626,0.79854757,0.11864923,-0.034941837,0.09222284,-0.041654807,,,0,0,1,0,0,-97.81187,-10.337133999999999,-222.30697999999998
2023-06-10 09:35:58.578849500,0.57602143,0.82247347,0.10696899,-0.073279135,0.14561701,0.05854059,,2.9999535,0,0,1,0,0,-107.2968,-5.89717,-196.7489
2023-06-10 09:35:59.078849500,0.48402894,0.8595285,0.10392578,0.624775,0.518356,-0.33983904,,,0,0,1,0,0,-100.7211,-7.384265400000001,-168.86363
2023-06-10 09:35:59.578849500,0.36101484,0.94450754,0.03136117,0.5675522,1.4060814,0.046678505999999995,,2.5350363,0,0,1,0,0,-104.26166500000001,0.28833985,-173.37546
2023-06-10 09:36:00.078849500,0.18563995,0.9809366,0.022066345,0.13197353,0.60466504,-0.059196862999999995,,,0,0,1,0,0,-117.78858999999999,2.9214882999999996,-183.2296
2023-06-10 09:36:00.578849500,0.38209534,0.8685120000000001,0.13328858,-1.4412563,-0.9128555,0.7659201,,2.2479553,0,0,1,0,0,-101.19695,-8.624789,-189.66121
2023-06-10 09:36:01.078849500,0.6623258000000001,0.7518722,0.25473395,0.66879606,-0.15318258,-0.4211795,,,0,0,1,0,0,-92.61097,-21.818672,-190.67053
2023-06-10 09:36:01.578849500,0.6335184,0.78162324,0.032260437,0.26494604,-0.8625788000000001,-0.13166678,,1.9527523999999998,0,0,1,0,0,-88.75836,-10.435893,-209.8327
2023-06-10 09:36:02.078849500,0.59723234,0.6861084,0.12917785,-0.43911806,1.1970067,0.7291597,,,0,0,1,0,0,-88.99749,-19.363127,-202.61751999999998
2023-06-10 09:36:02.578849500,0.7075286,0.84897256,0.2009894,0.7801746999999999,0.10298907,0.28117576,100.0,1.5002942,0,0,1,0,0,-94.45452,-17.381767,-194.47148
